bin	contig	start	end	strand	rrna
2020_LU-w3_bin.88.purify	2020_LU-w3_bin.88.purify_k141_548244	1865	1981	-	5S
2020_LU-w3_bin.94.purify	2020_LU-w3_bin.94.purify_k141_1070586	25293	26430	+	(partial) 16S
2020_LU-w3_bin.98.purify	2020_LU-w3_bin.98.purify_k141_1411044	120	231	+	5S
2020_LU-w3_bin.99.purify	2020_LU-w3_bin.99.purify_k141_186819	9	124	+	5S
2020_LU-w3_bin.99.purify	2020_LU-w3_bin.99.purify_k141_1762557	1	91	+	(partial) 5S
2020_LU-w4_bin.16.purify	2020_LU-w4_bin.16.purify_k141_2450936	2317	2432	-	5S
2020_LU-w4_bin.16.purify	2020_LU-w4_bin.16.purify_k141_2582297	3636	3751	-	5S
2020_LU-w4_bin.19.purify	2020_LU-w4_bin.19.purify_k141_2495201	3545	3659	-	5S
2020_LU-w4_bin.22.purify	2020_LU-w4_bin.22.purify_k141_96469	1	1161	-	(partial) 23S
2020_LU-w4_bin.22.purify	2020_LU-w4_bin.22.purify_k141_1846623	1012	1104	-	(partial) 5S
2020_LU-w4_bin.35.purify	2020_LU-w4_bin.35.purify_k141_2752785	1486	1600	-	5S
2020_LU-w4_bin.48.purify	2020_LU-w4_bin.48.purify_k141_201950	1	1778	-	(partial) 23S
2020_LU-w4_bin.48.purify	2020_LU-w4_bin.48.purify_k141_561556	898	1012	+	5S
2020_LU-w4_bin.48.purify	2020_LU-w4_bin.48.purify_k141_561556	13337	14829	+	16S
2020_LU-w4_bin.53.purify	2020_LU-w4_bin.53.purify_k141_257625	6	121	+	5S
2020_LU-w4_bin.53.purify	2020_LU-w4_bin.53.purify_k141_795841	1	104	+	(5' truncated) 5S
2020_LU-w4_bin.53.purify	2020_LU-w4_bin.53.purify_k141_2326052	4065	4180	-	5S
2020_LU-w4_bin.54.purify	2020_LU-w4_bin.54.purify_k141_1056367	1	111	+	(5' truncated) 5S
2020_LU-w4_bin.59.purify	2020_LU-w4_bin.59.purify_k141_191702	1	882	-	(partial) 16S
2020_LU-w4_bin.59.purify	2020_LU-w4_bin.59.purify_k141_1165362	1823	4789	+	23S
2020_LU-w4_bin.59.purify	2020_LU-w4_bin.59.purify_k141_1165362	5209	5319	+	5S
2020_LU-w4_bin.6.purify	2020_LU-w4_bin.6.purify_k141_1585546	1550	1658	+	5S
2020_LU-w4_bin.62.purify	2020_LU-w4_bin.62.purify_k141_235473	14273	14371	-	(5' truncated) 5S
2020_LU-w4_bin.69.purify	2020_LU-w4_bin.69.purify_k141_2657098	12086	12200	-	5S
2020_LU-w4_bin.70.purify	2020_LU-w4_bin.70.purify_k141_800124	24264	24375	-	5S
2020_LU-w4_bin.70.purify	2020_LU-w4_bin.70.purify_k141_1918208	79135	79662	-	(partial) 16S
2020_LU-w4_bin.8.purify	2020_LU-w4_bin.8.purify_k141_183322	516	630	+	5S
2020_LU-w4_bin.87.purify	2020_LU-w4_bin.87.purify_k141_1062918	83858	83974	-	5S
2020_LU-w4_bin.90.purify	2020_LU-w4_bin.90.purify_k141_407446	1	95	+	(partial) 5S
2020_LU-w5_bin.101.purify	2020_LU-w5_bin.101.purify_k141_832323	1	95	+	(partial) 5S
2020_LU-w5_bin.110.purify	2020_LU-w5_bin.110.purify_k141_2563778	2736	2845	-	5S
2020_LU-w5_bin.111.purify	2020_LU-w5_bin.111.purify_k141_792880	7512	7628	-	5S
2020_LU-w5_bin.111.purify	2020_LU-w5_bin.111.purify_k141_3001254	9689	10214	+	(partial) 16S
2020_LU-w5_bin.130.purify	2020_LU-w5_bin.130.purify_k141_2566089	511	627	+	5S
2020_LU-w5_bin.132.purify	2020_LU-w5_bin.132.purify_k141_874425	54489	54574	-	(partial) 5S
2020_LU-w5_bin.132.purify	2020_LU-w5_bin.132.purify_k141_2555493	129591	129676	-	(partial) 5S
2020_LU-w5_bin.133.purify	2020_LU-w5_bin.133.purify_k141_2198161	19	135	+	5S
2020_LU-w5_bin.153.purify	2020_LU-w5_bin.153.purify_k141_149291	1	89	+	(partial) 5S
2020_LU-w5_bin.155.purify	2020_LU-w5_bin.155.purify_k141_2932659	2172	2288	-	5S
2020_LU-w5_bin.159.purify	2020_LU-w5_bin.159.purify_k141_1415978	3435	3551	-	5S
2020_LU-w5_bin.159.purify	2020_LU-w5_bin.159.purify_k141_1640435	114	230	+	5S
2020_LU-w5_bin.159.purify	2020_LU-w5_bin.159.purify_k141_2709229	6955	7071	-	5S
2020_LU-w5_bin.161.purify	2020_LU-w5_bin.161.purify_k141_963892	24	139	+	5S
2020_LU-w5_bin.193.purify	2020_LU-w5_bin.193.purify_k141_1394819	291	402	+	5S
2020_LU-w5_bin.200.purify	2020_LU-w5_bin.200.purify_k141_231465	14	125	+	5S
2020_LU-w5_bin.200.purify	2020_LU-w5_bin.200.purify_k141_2719436	5769	5880	-	5S
2020_LU-w5_bin.202.purify	2020_LU-w5_bin.202.purify_k141_700334	20	134	+	5S
2020_LU-w5_bin.206.purify	2020_LU-w5_bin.206.purify_k141_1361788	2405	2517	-	5S
2020_LU-w5_bin.216.purify	2020_LU-w5_bin.216.purify_k141_1247493	13159	14383	+	(partial) 16S
2020_LU-w5_bin.219.purify	2020_LU-w5_bin.219.purify_k141_1009660	93463	93559	-	(5' truncated) 5S
2020_LU-w5_bin.228.purify	2020_LU-w5_bin.228.purify_k141_954069	187619	187730	-	5S
2020_LU-w5_bin.228.purify	2020_LU-w5_bin.228.purify_k141_1426674	57	168	+	5S
2020_LU-w5_bin.228.purify	2020_LU-w5_bin.228.purify_k141_1975485	20	131	+	5S
2020_LU-w5_bin.228.purify	2020_LU-w5_bin.228.purify_k141_2643192	34188	34299	-	5S
2020_LU-w5_bin.23.purify	2020_LU-w5_bin.23.purify_k141_175919	21	132	+	5S
2020_LU-w5_bin.23.purify	2020_LU-w5_bin.23.purify_k141_224668	4598	4709	-	5S
2020_LU-w5_bin.23.purify	2020_LU-w5_bin.23.purify_k141_913907	4675	4786	-	5S
2020_LU-w5_bin.27.purify	2020_LU-w5_bin.27.purify_k141_225127	1	112	+	(5' truncated) 5S
2020_LU-w5_bin.36.purify	2020_LU-w5_bin.36.purify_k141_1350215	2707	2816	-	5S
2020_LU-w5_bin.36.purify	2020_LU-w5_bin.36.purify_k141_2578708	757	2079	+	(3' truncated) 16S
2020_LU-w5_bin.4.purify	2020_LU-w5_bin.4.purify_k141_107519	246681	246795	-	5S
2020_LU-w5_bin.4.purify	2020_LU-w5_bin.4.purify_k141_508828	275804	275918	-	5S
2020_LU-w5_bin.41.purify	2020_LU-w5_bin.41.purify_k141_604682	11418	11532	-	5S
2020_LU-w5_bin.56.purify	2020_LU-w5_bin.56.purify_k141_368285	64990	65103	-	(5' truncated) 5S
2020_LU-w5_bin.56.purify	2020_LU-w5_bin.56.purify_k141_800631	62	177	+	5S
2020_LU-w5_bin.56.purify	2020_LU-w5_bin.56.purify_k141_855873	24	139	+	5S
2020_LU-w5_bin.56.purify	2020_LU-w5_bin.56.purify_k141_2414264	15712	15825	-	(5' truncated) 5S
2020_LU-w5_bin.56.purify	2020_LU-w5_bin.56.purify_k141_2539156	146	261	+	5S
2020_LU-w5_bin.60.purify	2020_LU-w5_bin.60.purify_k141_2568773	8168	8279	-	(5' truncated) 5S
2020_LU-w5_bin.63.purify	2020_LU-w5_bin.63.purify_k141_93180	1875	1983	-	5S
2020_LU-w5_bin.66.purify	2020_LU-w5_bin.66.purify_k141_693323	251	361	+	5S
2020_LU-w5_bin.66.purify	2020_LU-w5_bin.66.purify_k141_2560221	2855	2938	-	(partial) 5S
2020_LU-w5_bin.81.purify	2020_LU-w5_bin.81.purify_k141_1271151	32731	32843	-	5S
2020_LU-w5_bin.82.purify	2020_LU-w5_bin.82.purify_k141_639750	17	128	+	5S
2020_LU-w5_bin.82.purify	2020_LU-w5_bin.82.purify_k141_1180563	11073	11178	-	(5' truncated) 5S
2020_LU-w5_bin.85.purify	2020_LU-w5_bin.85.purify_k141_528444	1	85	+	(partial) 5S
2020_LU-w5_bin.85.purify	2020_LU-w5_bin.85.purify_k141_1801224	13768	13850	-	(partial) 5S
2020_LU-w5_bin.85.purify	2020_LU-w5_bin.85.purify_k141_3012949	18189	18302	-	5S
2020_LU-w5_bin.89.purify	2020_LU-w5_bin.89.purify_k141_11456	12675	12791	-	5S
2020_LU-w5_bin.94.purify	2020_LU-w5_bin.94.purify_k141_657058	27070	27182	-	5S
2020_LU-w5_bin.94.purify	2020_LU-w5_bin.94.purify_k141_1466605	6325	6418	-	(partial) 5S
2020_LU-w5_bin.94.purify	2020_LU-w5_bin.94.purify_k141_1702646	23	135	+	5S
2020_LU-w5_bin.95.purify	2020_LU-w5_bin.95.purify_k141_2271637	106	220	+	5S
2020_LU-w6_bin.109.purify	2020_LU-w6_bin.109.purify_k141_920376	1	102	+	(5' truncated) 5S
2020_LU-w6_bin.109.purify	2020_LU-w6_bin.109.purify_k141_2399190	14058	14159	-	(5' truncated) 5S
2020_LU-w6_bin.125.purify	2020_LU-w6_bin.125.purify_k141_2655998	1676	2220	+	(partial) 16S
2020_LU-w6_bin.125.purify	2020_LU-w6_bin.125.purify_k141_2814824	1843	1953	-	5S
2020_LU-w6_bin.130.purify	2020_LU-w6_bin.130.purify_k141_1891532	1	636	-	(partial) 16S
2020_LU-w6_bin.137.purify	2020_LU-w6_bin.137.purify_k141_490848	1701	1815	-	5S
2020_LU-w6_bin.139.purify	2020_LU-w6_bin.139.purify_k141_751857	1	1322	+	(5' truncated) 16S
2020_LU-w6_bin.139.purify	2020_LU-w6_bin.139.purify_k141_2875607	1040	1155	-	5S
2020_LU-w6_bin.140.purify	2020_LU-w6_bin.140.purify_k141_2302409	24	133	+	5S
2020_LU-w6_bin.15.purify	2020_LU-w6_bin.15.purify_k141_232363	344	460	+	5S
2020_LU-w6_bin.16.purify	2020_LU-w6_bin.16.purify_k141_1621421	6300	9343	+	23S
2020_LU-w6_bin.16.purify	2020_LU-w6_bin.16.purify_k141_1621421	9827	9933	+	5S
2020_LU-w6_bin.162.purify	2020_LU-w6_bin.162.purify_k141_74353	617577	617693	-	5S
2020_LU-w6_bin.164.purify	2020_LU-w6_bin.164.purify_k141_613720	4089	4674	+	(partial) 16S
2020_LU-w6_bin.167.purify	2020_LU-w6_bin.167.purify_k141_648442	1	95	+	(partial) 5S
2020_LU-w6_bin.168.purify	2020_LU-w6_bin.168.purify_k141_2976874	68637	68753	-	5S
2020_LU-w6_bin.170.purify	2020_LU-w6_bin.170.purify_k141_350673	311	425	+	5S
2020_LU-w6_bin.173.purify	2020_LU-w6_bin.173.purify_k141_1312828	1	943	-	(partial) 16S
2020_LU-w6_bin.178.purify	2020_LU-w6_bin.178.purify_k141_451429	248	358	+	5S
2020_LU-w6_bin.178.purify	2020_LU-w6_bin.178.purify_k141_2832523	1	108	+	(5' truncated) 5S
2020_LU-w6_bin.178.purify	2020_LU-w6_bin.178.purify_k141_2926303	144192	144299	-	(5' truncated) 5S
2020_LU-w6_bin.22.purify	2020_LU-w6_bin.22.purify_k141_2164865	3142	4280	+	(partial) 23S
2020_LU-w6_bin.27.purify	2020_LU-w6_bin.27.purify_k141_1834802	1	98	+	(5' truncated) 5S
2020_LU-w6_bin.38.purify	2020_LU-w6_bin.38.purify_k141_235961	4228	5128	+	(partial) 16S
2020_LU-w6_bin.38.purify	2020_LU-w6_bin.38.purify_k141_1093782	318	425	+	5S
2020_LU-w6_bin.53.purify	2020_LU-w6_bin.53.purify_k141_1652903	158	272	+	5S
2020_LU-w6_bin.55.purify	2020_LU-w6_bin.55.purify_k141_1812649	2084	2198	-	5S
2020_LU-w6_bin.79.purify	2020_LU-w6_bin.79.purify_k141_1501149	1	493	-	(partial) 16S
2020_LU-w6_bin.82.purify	2020_LU-w6_bin.82.purify_k141_2865218	2553	2652	-	(5' truncated) 5S
2020_LU-w6_bin.89.purify	2020_LU-w6_bin.89.purify_k141_2947012	2478	4094	+	16S
2020_LU-w7_bin.101.purify	2020_LU-w7_bin.101.purify_k141_2133895	424	535	+	5S
2020_LU-w7_bin.105.purify	2020_LU-w7_bin.105.purify_k141_2320132	437	551	+	5S
2020_LU-w7_bin.108.purify	2020_LU-w7_bin.108.purify_k141_1201290	42363	42467	-	(5' truncated) 5S
2020_LU-w7_bin.108.purify	2020_LU-w7_bin.108.purify_k141_2074360	1	105	+	(5' truncated) 5S
2020_LU-w7_bin.118.purify	2020_LU-w7_bin.118.purify_k141_883229	18417	18529	-	5S
2020_LU-w7_bin.118.purify	2020_LU-w7_bin.118.purify_k141_917102	16013	16125	-	5S
2020_LU-w7_bin.123.purify	2020_LU-w7_bin.123.purify_k141_993201	4110	4219	-	5S
2020_LU-w7_bin.123.purify	2020_LU-w7_bin.123.purify_k141_1880004	132	241	+	5S
2020_LU-w7_bin.35.purify	2020_LU-w7_bin.35.purify_k141_1455115	12	127	+	5S
2020_LU-w7_bin.38.purify	2020_LU-w7_bin.38.purify_k141_865832	7135	7242	-	(5' truncated) 5S
2020_LU-w7_bin.39.purify	2020_LU-w7_bin.39.purify_k141_2242703	1812	1923	-	5S
2020_LU-w7_bin.44.purify	2020_LU-w7_bin.44.purify_k141_2201903	15357	15467	-	5S
2020_LU-w7_bin.44.purify	2020_LU-w7_bin.44.purify_k141_2201903	15557	18666	-	23S
2020_LU-w7_bin.50.purify	2020_LU-w7_bin.50.purify_k141_990906	1	990	+	(partial) 23S
2020_LU-w7_bin.50.purify	2020_LU-w7_bin.50.purify_k141_990906	1369	1485	+	5S
2020_LU-w7_bin.64.purify	2020_LU-w7_bin.64.purify_k141_751407	1886	1998	-	5S
2020_LU-w7_bin.80.purify	2020_LU-w7_bin.80.purify_k141_1561816	1	1271	-	(3' truncated) 16S
2020_LU-w7_bin.80.purify	2020_LU-w7_bin.80.purify_k141_1561816	25048	25153	-	5S
2020_LU-w7_bin.80.purify	2020_LU-w7_bin.80.purify_k141_2455267	1	676	+	(partial) 16S
2020_LU-w7_bin.91.purify	2020_LU-w7_bin.91.purify_k141_1662988	5203	5294	-	(partial) 5S
2020_LU-w7_bin.91.purify	2020_LU-w7_bin.91.purify_k141_2374337	3274	3365	-	(partial) 5S
2020_LU-w7_bin.94.purify	2020_LU-w7_bin.94.purify_k141_674619	4708	4818	-	5S
2020_LU-w7_bin.94.purify	2020_LU-w7_bin.94.purify_k141_1978813	1681	1774	-	(partial) 5S
2020_LU-w7_bin.96.purify	2020_LU-w7_bin.96.purify_k141_2308929	1	466	-	(partial) 16S
2020_LU-w8_bin.1.purify	2020_LU-w8_bin.1.purify_k141_1282809	8	120	+	5S
2020_LU-w8_bin.103.purify	2020_LU-w8_bin.103.purify_k141_2242780	5730	5838	-	5S
2020_LU-w8_bin.3.purify	2020_LU-w8_bin.3.purify_k141_1566189	30168	30282	-	5S
2020_LU-w8_bin.3.purify	2020_LU-w8_bin.3.purify_k141_1566189	30439	33378	-	23S
2020_LU-w8_bin.3.purify	2020_LU-w8_bin.3.purify_k141_1566189	33882	35437	-	16S
2020_LU-w8_bin.35.purify	2020_LU-w8_bin.35.purify_k141_152501	21	132	+	5S
2020_LU-w8_bin.38.purify	2020_LU-w8_bin.38.purify_k141_498928	44898	46040	+	(partial) 16S
2020_LU-w8_bin.38.purify	2020_LU-w8_bin.38.purify_k141_2051998	1796	1909	-	5S
2020_LU-w8_bin.40.purify	2020_LU-w8_bin.40.purify_k141_104	2349	2462	-	5S
2020_LU-w8_bin.40.purify	2020_LU-w8_bin.40.purify_k141_416441	8057	8170	-	5S
2020_LU-w8_bin.40.purify	2020_LU-w8_bin.40.purify_k141_416441	8304	10977	-	(5' truncated) 23S
2020_LU-w8_bin.40.purify	2020_LU-w8_bin.40.purify_k141_854264	8190	8303	-	5S
2020_LU-w8_bin.45.purify	2020_LU-w8_bin.45.purify_k141_1503082	14	125	+	5S
2020_LU-w8_bin.47.purify	2020_LU-w8_bin.47.purify_k141_1422200	6065	6180	-	5S
2020_LU-w8_bin.49.purify	2020_LU-w8_bin.49.purify_k141_724637	17306	17417	-	5S
2020_LU-w8_bin.52.purify	2020_LU-w8_bin.52.purify_k141_52049	82767	84418	-	16S
2020_LU-w8_bin.53.purify	2020_LU-w8_bin.53.purify_k141_201553	272	384	+	5S
2020_LU-w8_bin.53.purify	2020_LU-w8_bin.53.purify_k141_644476	20542	20627	-	(partial) 5S
2020_LU-w8_bin.53.purify	2020_LU-w8_bin.53.purify_k141_2105375	1	86	+	(partial) 5S
2020_LU-w8_bin.55.purify	2020_LU-w8_bin.55.purify_k141_1646599	496	610	-	5S
2020_LU-w8_bin.55.purify	2020_LU-w8_bin.55.purify_k141_1646599	836	1895	-	(partial) 23S
2020_LU-w8_bin.69.purify	2020_LU-w8_bin.69.purify_k141_246562	1	1444	+	(partial) 23S
2020_LU-w8_bin.69.purify	2020_LU-w8_bin.69.purify_k141_246562	1699	1806	+	5S
2020_LU-w8_bin.69.purify	2020_LU-w8_bin.69.purify_k141_1645416	1	1463	-	(partial) 23S
2020_LU-w8_bin.75.purify	2020_LU-w8_bin.75.purify_k141_219674	61	177	+	5S
2020_LU-w8_bin.78.purify	2020_LU-w8_bin.78.purify_k141_247615	13393	13507	+	5S
2020_LU-w8_bin.80.purify	2020_LU-w8_bin.80.purify_k141_2790305	7	120	+	5S
2020_LU-w8_bin.93.purify	2020_LU-w8_bin.93.purify_k141_12860	11	123	+	5S
2020_LU-w8_bin.97.purify	2020_LU-w8_bin.97.purify_k141_1182207	1	81	+	(partial) 5S
2020_LU-w9_bin.1.purify	2020_LU-w9_bin.1.purify_k141_37566	9100	9215	-	5S
2020_LU-w9_bin.1.purify	2020_LU-w9_bin.1.purify_k141_257079	172	287	+	5S
2020_LU-w9_bin.101.purify	2020_LU-w9_bin.101.purify_k141_78866	1	99	+	(5' truncated) 5S
2020_LU-w9_bin.111.purify	2020_LU-w9_bin.111.purify_k141_1231778	1	93	+	(partial) 5S
2020_LU-w9_bin.111.purify	2020_LU-w9_bin.111.purify_k141_2204751	19	131	+	5S
2020_LU-w9_bin.111.purify	2020_LU-w9_bin.111.purify_k141_2696302	1	93	+	(partial) 5S
2020_LU-w9_bin.116.purify	2020_LU-w9_bin.116.purify_k141_3391385	1	1300	-	(3' truncated) 16S
2020_LU-w9_bin.120.purify	2020_LU-w9_bin.120.purify_k141_2361790	37	149	+	5S
2020_LU-w9_bin.121.purify	2020_LU-w9_bin.121.purify_k141_621949	14507	14604	-	(5' truncated) 5S
2020_LU-w9_bin.153.purify	2020_LU-w9_bin.153.purify_k141_1315022	5539	5655	-	5S
2020_LU-w9_bin.174.purify	2020_LU-w9_bin.174.purify_k141_2396509	4600	4711	-	5S
2020_LU-w9_bin.176.purify	2020_LU-w9_bin.176.purify_k141_2000853	1	88	+	(partial) 5S
2020_LU-w9_bin.184.purify	2020_LU-w9_bin.184.purify_k141_518838	680	3611	+	23S
2020_LU-w9_bin.184.purify	2020_LU-w9_bin.184.purify_k141_518838	3704	3820	+	5S
2020_LU-w9_bin.184.purify	2020_LU-w9_bin.184.purify_k141_518838	3901	5388	+	16S
2020_LU-w9_bin.185.purify	2020_LU-w9_bin.185.purify_k141_1661451	4055	4167	-	5S
2020_LU-w9_bin.185.purify	2020_LU-w9_bin.185.purify_k141_2416829	1	109	+	(5' truncated) 5S
2020_LU-w9_bin.185.purify	2020_LU-w9_bin.185.purify_k141_3207529	1707	1819	-	5S
2020_LU-w9_bin.196.purify	2020_LU-w9_bin.196.purify_k141_1236614	36106	36202	-	(5' truncated) 5S
2020_LU-w9_bin.196.purify	2020_LU-w9_bin.196.purify_k141_1587130	6521	6617	-	(5' truncated) 5S
2020_LU-w9_bin.2.purify	2020_LU-w9_bin.2.purify_k141_416536	3296	3938	+	(partial) 16S
2020_LU-w9_bin.211.purify	2020_LU-w9_bin.211.purify_k141_1671040	12951	13064	-	5S
2020_LU-w9_bin.22.purify	2020_LU-w9_bin.22.purify_k141_2418105	1	91	+	(partial) 5S
2020_LU-w9_bin.55.purify	2020_LU-w9_bin.55.purify_k141_368136	21	135	+	5S
2020_LU-w9_bin.55.purify	2020_LU-w9_bin.55.purify_k141_368136	263	378	+	5S
2020_LU-w9_bin.76.purify	2020_LU-w9_bin.76.purify_k141_12031	11644	11758	-	5S
2020_LU-w9_bin.76.purify	2020_LU-w9_bin.76.purify_k141_106775	1	107	+	(5' truncated) 5S
2020_LU-w9_bin.84.purify	2020_LU-w9_bin.84.purify_k141_1507388	12	127	+	5S
2020_LU-w9_bin.84.purify	2020_LU-w9_bin.84.purify_k141_2779202	6969	7059	-	(partial) 5S
2020_MYSD-W1_bin.1.purify	2020_MYSD-W1_bin.1.purify_k141_278783	28	137	+	5S
2020_MYSD-W1_bin.1.purify	2020_MYSD-W1_bin.1.purify_k141_362460	1260	2211	+	(partial) 16S
2020_MYSD-W1_bin.1.purify	2020_MYSD-W1_bin.1.purify_k141_368807	29	138	+	5S
2020_MYSD-W1_bin.1.purify	2020_MYSD-W1_bin.1.purify_k141_723988	28	137	+	5S
2020_MYSD-W1_bin.3.purify	2020_MYSD-W1_bin.3.purify_k141_762356	20	132	+	5S
2020_MYSD-W1_bin.6.purify	2020_MYSD-W1_bin.6.purify_k141_38735	2486	2602	-	5S
2020_MYSD-W1_bin.6.purify	2020_MYSD-W1_bin.6.purify_k141_763492	11553	12911	+	(3' truncated) 16S
2020_NMC-W-1-1_bin.10.purify	2020_NMC-W-1-1_bin.10.purify_k141_417311	1	1734	-	(partial) 23S
2020_NMC-W-1-1_bin.10.purify	2020_NMC-W-1-1_bin.10.purify_k141_417311	2301	3786	-	16S
2020_NMC-W-1-1_bin.10.purify	2020_NMC-W-1-1_bin.10.purify_k141_417311	1603250	1603364	-	5S
2020_NMC-W-1-1_bin.10.purify	2020_NMC-W-1-1_bin.10.purify_k141_417311	1603493	1606333	-	23S
2020_NMC-W-1-1_bin.10.purify	2020_NMC-W-1-1_bin.10.purify_k141_417311	1606835	1608324	-	16S
2020_NMC-W-1-1_bin.104.purify	2020_NMC-W-1-1_bin.104.purify_k141_274169	109297	110818	+	16S
2020_NMC-W-1-1_bin.104.purify	2020_NMC-W-1-1_bin.104.purify_k141_960072	53105	53221	-	5S
2020_NMC-W-1-1_bin.11.purify	2020_NMC-W-1-1_bin.11.purify_k141_908154	685160	685258	-	(5' truncated) 5S
2020_NMC-W-1-1_bin.111.purify	2020_NMC-W-1-1_bin.111.purify_k141_156064	2226	2340	-	5S
2020_NMC-W-1-1_bin.121.purify	2020_NMC-W-1-1_bin.121.purify_k141_340150	1	93	+	(partial) 5S
2020_NMC-W-1-1_bin.121.purify	2020_NMC-W-1-1_bin.121.purify_k141_342656	1	93	+	(partial) 5S
2020_NMC-W-1-1_bin.27.purify	2020_NMC-W-1-1_bin.27.purify_k141_190103	1	89	+	(partial) 5S
2020_NMC-W-1-1_bin.32.purify	2020_NMC-W-1-1_bin.32.purify_k141_21566	561	677	+	5S
2020_NMC-W-1-1_bin.33.purify	2020_NMC-W-1-1_bin.33.purify_k141_261906	228093	229250	+	(partial) 16S
2020_NMC-W-1-1_bin.33.purify	2020_NMC-W-1-1_bin.33.purify_k141_642371	251236	251349	-	5S
2020_NMC-W-1-1_bin.33.purify	2020_NMC-W-1-1_bin.33.purify_k141_642371	251470	254435	-	23S
2020_NMC-W-1-1_bin.51.purify	2020_NMC-W-1-1_bin.51.purify_k141_232942	18692	18792	-	(5' truncated) 5S
2020_NMC-W-1-1_bin.51.purify	2020_NMC-W-1-1_bin.51.purify_k141_649751	122646	122761	-	5S
2020_NMC-W-1-1_bin.57.purify	2020_NMC-W-1-1_bin.57.purify_k141_889886	97054	100004	+	23S
2020_NMC-W-1-1_bin.57.purify	2020_NMC-W-1-1_bin.57.purify_k141_889886	100099	100215	+	5S
2020_NMC-W-2-1_bin.138.purify	2020_NMC-W-2-1_bin.138.purify_k141_665743	20	132	+	5S
2020_NMC-W-2-1_bin.139.purify	2020_NMC-W-2-1_bin.139.purify_k141_21092	8319	9512	+	(partial) 16S
2020_NMC-W-2-1_bin.167.purify	2020_NMC-W-2-1_bin.167.purify_k141_696628	261298	262171	+	(partial) 16S
2020_NMC-W-2-1_bin.167.purify	2020_NMC-W-2-1_bin.167.purify_k141_933675	59971	62085	+	(partial) 23S
2020_NMC-W-2-1_bin.49.purify	2020_NMC-W-2-1_bin.49.purify_k141_68908	20293	20409	-	5S
2020_NMC-W-2-1_bin.51.purify	2020_NMC-W-2-1_bin.51.purify_k141_87106	317	1784	+	16S
2020_NMC-W-2-1_bin.51.purify	2020_NMC-W-2-1_bin.51.purify_k141_87106	2013	4943	+	23S
2020_NMC-W-2-1_bin.51.purify	2020_NMC-W-2-1_bin.51.purify_k141_87106	5037	5153	+	5S
2020_NMC-W-2-1_bin.51.purify	2020_NMC-W-2-1_bin.51.purify_k141_196039	1	1835	-	(partial) 23S
2020_NMC-W-2-1_bin.51.purify	2020_NMC-W-2-1_bin.51.purify_k141_196039	2134	3654	-	16S
2020_NMC-W-2-1_bin.76.purify	2020_NMC-W-2-1_bin.76.purify_k141_224531	1543	1655	-	5S
2020_NMC-W-2-1_bin.80.purify	2020_NMC-W-2-1_bin.80.purify_k141_525497	24697	24798	-	(5' truncated) 5S
2020_NMC-W-3-1_bin.100.purify	2020_NMC-W-3-1_bin.100.purify_k141_873367	20	138	+	5S
2020_NMC-W-3-1_bin.100.purify	2020_NMC-W-3-1_bin.100.purify_k141_986737	1	1008	-	(partial) 16S
2020_NMC-W-3-1_bin.110.purify	2020_NMC-W-3-1_bin.110.purify_k141_513603	11858	11971	-	5S
2020_NMC-W-3-1_bin.118.purify	2020_NMC-W-3-1_bin.118.purify_k141_399782	586	700	+	5S
2020_NMC-W-3-1_bin.133.purify	2020_NMC-W-3-1_bin.133.purify_k141_347676	1	970	-	(partial) 16S
2020_NMC-W-3-1_bin.142.purify	2020_NMC-W-3-1_bin.142.purify_k141_346697	756	870	+	5S
2020_NMC-W-3-1_bin.146.purify	2020_NMC-W-3-1_bin.146.purify_k141_855226	20	133	+	5S
2020_NMC-W-3-1_bin.156.purify	2020_NMC-W-3-1_bin.156.purify_k141_203157	1	1170	+	(partial) 23S
2020_NMC-W-3-1_bin.156.purify	2020_NMC-W-3-1_bin.156.purify_k141_203157	1403	1512	+	5S
2020_NMC-W-3-1_bin.158.purify	2020_NMC-W-3-1_bin.158.purify_k141_560463	6155	6253	-	(5' truncated) 5S
2020_NMC-W-3-1_bin.158.purify	2020_NMC-W-3-1_bin.158.purify_k141_1019141	23	140	+	5S
2020_NMC-W-3-1_bin.16.purify	2020_NMC-W-3-1_bin.16.purify_k141_923419	4	119	+	5S
2020_NMC-W-3-1_bin.23.purify	2020_NMC-W-3-1_bin.23.purify_k141_534118	5967	6083	-	5S
2020_NMC-W-3-1_bin.28.purify	2020_NMC-W-3-1_bin.28.purify_k141_128120	422	537	+	5S
2020_NMC-W-3-1_bin.39.purify	2020_NMC-W-3-1_bin.39.purify_k141_253577	49469	50991	+	16S
2020_NMC-W-3-1_bin.39.purify	2020_NMC-W-3-1_bin.39.purify_k141_253577	51299	54358	+	23S
2020_NMC-W-3-1_bin.39.purify	2020_NMC-W-3-1_bin.39.purify_k141_253577	54468	54584	+	5S
2020_NMC-W-3-1_bin.43.purify	2020_NMC-W-3-1_bin.43.purify_k141_119561	1	102	+	(5' truncated) 5S
2020_NMC-W-3-1_bin.44.purify	2020_NMC-W-3-1_bin.44.purify_k141_75477	232	344	+	5S
2020_NMC-W-3-1_bin.76.purify	2020_NMC-W-3-1_bin.76.purify_k141_99504	10	126	+	5S
2020_NMC-W-3-1_bin.76.purify	2020_NMC-W-3-1_bin.76.purify_k141_959685	10	126	+	5S
