bin	contig	start	end	strand	rrna
MFD04944.bin.1.304	contig_23418	176418	177942	+	16S
MFD04944.bin.1.304	contig_23418	178418	182190	+	23S
MFD04944.bin.1.304	contig_23418	182250	182366	+	5S
MFD04944.bin.1.305	contig_17011	339	1865	+	16S
MFD04944.bin.1.305	contig_17011	2577	5466	+	23S
MFD04944.bin.1.305	contig_17011	5592	5703	+	5S
MFD04944.bin.1.307	contig_11314	284686	288126	+	23S
MFD04944.bin.1.307	contig_11314	288434	288549	+	5S
MFD04944.bin.1.307	contig_19984	25346	26910	+	16S
MFD04944.bin.1.309	contig_16265	758870	758986	-	5S
MFD04944.bin.1.309	contig_16265	759050	762349	-	23S
MFD04944.bin.1.309	contig_16265	762595	764141	-	16S
MFD04944.bin.1.31	contig_31307	2030252	2030368	-	5S
MFD04944.bin.1.31	contig_31307	2030454	2033559	-	23S
MFD04944.bin.1.31	contig_31307	2033787	2035316	-	16S
MFD04944.bin.1.310	contig_33583	23529	25048	+	16S
MFD04944.bin.1.310	contig_33583	25440	28564	+	23S
MFD04944.bin.1.310	contig_33583	28658	28774	+	5S
MFD04944.bin.1.310	contig_39854	109803	109919	-	5S
MFD04944.bin.1.310	contig_39854	110013	113137	-	23S
MFD04944.bin.1.310	contig_39854	113530	115049	-	16S
MFD04944.bin.1.310	contig_53523	554152	555671	+	16S
MFD04944.bin.1.310	contig_53523	556063	559187	+	23S
MFD04944.bin.1.310	contig_53523	559280	559396	+	5S
MFD04944.bin.1.316	contig_48043	1582909	1584465	+	16S
MFD04944.bin.1.316	contig_48043	1584726	1587721	+	23S
MFD04944.bin.1.316	contig_48043	1587807	1587923	+	5S
MFD04944.bin.1.317	contig_25959	487686	487802	-	5S
MFD04944.bin.1.317	contig_25959	488157	491116	-	23S
MFD04944.bin.1.317	contig_25959	492006	493509	-	16S
MFD04944.bin.1.318	contig_12141	612043	613575	+	16S
MFD04944.bin.1.318	contig_12141	613938	616936	+	23S
MFD04944.bin.1.318	contig_12141	617064	617180	+	5S
MFD04944.bin.1.320	contig_30070	1313766	1313882	-	5S
MFD04944.bin.1.320	contig_30070	1314015	1317094	-	23S
MFD04944.bin.1.320	contig_30070	1321809	1323310	-	16S
MFD04944.bin.1.322	contig_24012	764738	764854	-	5S
MFD04944.bin.1.322	contig_24012	764918	768655	-	23S
MFD04944.bin.1.322	contig_24012	768849	770396	-	16S
MFD04944.bin.1.323	contig_19073	14074	15592	+	16S
MFD04944.bin.1.323	contig_19073	15972	19097	+	23S
MFD04944.bin.1.323	contig_19073	19174	19290	+	5S
MFD04944.bin.1.326	contig_16601	195768	197295	+	16S
MFD04944.bin.1.326	contig_16601	197591	201752	+	23S
MFD04944.bin.1.326	contig_16601	201900	202016	+	5S
MFD04944.bin.1.328	contig_23426	1593308	1593424	-	5S
MFD04944.bin.1.328	contig_23426	1593512	1596640	-	23S
MFD04944.bin.1.328	contig_23426	1596978	1598495	-	16S
MFD04944.bin.1.332	contig_23436	291018	292564	+	16S
MFD04944.bin.1.332	contig_23436	292763	296517	+	23S
MFD04944.bin.1.332	contig_23436	296582	296698	+	5S
MFD04944.bin.1.334	contig_24210	841727	843243	+	16S
MFD04944.bin.1.334	contig_24210	843589	848478	+	23S
MFD04944.bin.1.334	contig_24210	848563	848679	+	5S
MFD04944.bin.1.336	contig_25364	16743	18298	+	16S
MFD04944.bin.1.336	contig_25364	18864	22404	+	23S
MFD04944.bin.1.336	contig_25364	22495	22611	+	5S
MFD04944.bin.1.337	contig_51405	796	912	-	5S
MFD04944.bin.1.337	contig_51405	1000	4865	-	23S
MFD04944.bin.1.337	contig_51405	5835	7359	-	16S
MFD04944.bin.1.337	contig_84306	75	191	+	5S
MFD04944.bin.1.34	contig_31897	246221	247781	+	16S
MFD04944.bin.1.34	contig_31897	248350	251350	+	23S
MFD04944.bin.1.34	contig_31897	251421	251536	+	5S
MFD04944.bin.1.36	contig_15114	1944672	1944789	-	5S
MFD04944.bin.1.36	contig_15114	1944977	1947978	-	23S
MFD04944.bin.1.36	contig_15114	1948669	1950235	-	16S
MFD04944.bin.1.38	contig_72362	51205	51321	-	5S
MFD04944.bin.1.38	contig_72362	51395	54417	-	23S
MFD04944.bin.1.38	contig_72362	54927	56492	-	16S
MFD04944.bin.1.39	contig_40529	868085	868201	-	5S
MFD04944.bin.1.39	contig_40529	868358	872190	-	23S
MFD04944.bin.1.39	contig_40529	872580	874099	-	16S
MFD04944.bin.1.4	contig_25966	336044	336160	-	5S
MFD04944.bin.1.4	contig_25966	336485	339459	-	23S
MFD04944.bin.1.4	contig_56088	157	1710	-	16S
MFD04944.bin.1.40	contig_33970	1143241	1143357	-	5S
MFD04944.bin.1.40	contig_33970	1143587	1146592	-	23S
MFD04944.bin.1.40	contig_33970	1147242	1148798	-	16S
MFD04944.bin.1.41	contig_20636	761368	762885	+	16S
MFD04944.bin.1.41	contig_20636	763330	767095	+	23S
MFD04944.bin.1.41	contig_20636	767183	767299	+	5S
MFD04944.bin.1.43	contig_14905	65475	65591	-	5S
MFD04944.bin.1.43	contig_14905	65794	68986	-	23S
MFD04944.bin.1.43	contig_14905	71001	72559	-	16S
MFD04944.bin.1.43	contig_28112	464385	467577	+	23S
MFD04944.bin.1.43	contig_28112	467855	467971	+	5S
MFD04944.bin.1.43	contig_69090	149290	150849	+	16S
MFD04944.bin.1.47	contig_11236	2681384	2681499	-	5S
MFD04944.bin.1.47	contig_11236	2681689	2684573	-	23S
MFD04944.bin.1.47	contig_11236	2685234	2686775	-	16S
MFD04944.bin.1.51	contig_35371	804291	804407	-	5S
MFD04944.bin.1.51	contig_35371	804520	807625	-	23S
MFD04944.bin.1.51	contig_35371	807866	809385	-	16S
MFD04944.bin.1.53	contig_20172	893263	894772	+	16S
MFD04944.bin.1.53	contig_20172	895406	898369	+	23S
MFD04944.bin.1.53	contig_20172	898448	898564	+	5S
MFD04944.bin.1.54	contig_28086	4176903	4177017	-	5S
MFD04944.bin.1.54	contig_28086	4177172	4180026	-	23S
MFD04944.bin.1.54	contig_28086	4180878	4182360	-	16S
MFD04944.bin.1.57	contig_14782	157726	157842	-	5S
MFD04944.bin.1.57	contig_14782	157901	160960	-	23S
MFD04944.bin.1.57	contig_14782	161241	162763	-	16S
MFD04944.bin.1.58	contig_34444	193839	195330	+	16S
MFD04944.bin.1.58	contig_34444	196145	199203	+	23S
MFD04944.bin.1.58	contig_34444	199337	199453	+	5S
MFD04944.bin.1.60	contig_12945	197226	198746	+	16S
MFD04944.bin.1.60	contig_12945	199153	202285	+	23S
MFD04944.bin.1.60	contig_12945	202385	202501	+	5S
MFD04944.bin.1.60	contig_12968	97519	97635	-	5S
MFD04944.bin.1.60	contig_12968	97735	100867	-	23S
MFD04944.bin.1.60	contig_12968	101275	102795	-	16S
MFD04944.bin.1.66	contig_10673	135503	135619	-	5S
MFD04944.bin.1.66	contig_10673	135731	138798	-	23S
MFD04944.bin.1.66	contig_10673	139562	141062	-	16S
MFD04944.bin.1.68	contig_26201	1206046	1207574	+	16S
MFD04944.bin.1.68	contig_26201	1208169	1211195	+	23S
MFD04944.bin.1.68	contig_26201	1211298	1211411	+	5S
MFD04944.bin.1.68	contig_41383	48485	48598	+	5S
MFD04944.bin.1.7	contig_44429	79595	81115	+	16S
MFD04944.bin.1.7	contig_9824	278466	278583	-	5S
MFD04944.bin.1.7	contig_9824	278727	281848	-	23S
MFD04944.bin.1.71	contig_15953	1284287	1285786	+	16S
MFD04944.bin.1.71	contig_15953	1286485	1289553	+	23S
MFD04944.bin.1.71	contig_15953	1289693	1289809	+	5S
MFD04944.bin.1.72	contig_45138	380607	380723	-	5S
MFD04944.bin.1.72	contig_45138	380822	383817	-	23S
MFD04944.bin.1.72	contig_45138	384674	386227	-	16S
MFD04944.bin.1.73	contig_44839	105076	106623	+	16S
MFD04944.bin.1.73	contig_44839	106854	110556	+	23S
MFD04944.bin.1.73	contig_44839	110633	110749	+	5S
MFD04944.bin.1.75	contig_2100	2957364	2958922	+	16S
MFD04944.bin.1.75	contig_2100	2959479	2963195	+	23S
MFD04944.bin.1.75	contig_2100	2963300	2963416	+	5S
MFD04944.bin.1.79	contig_24534	578058	579623	+	16S
MFD04944.bin.1.79	contig_56482	541190	541305	-	5S
MFD04944.bin.1.79	contig_56482	541491	544351	-	23S
MFD04944.bin.1.85	contig_28636	29362	29477	-	5S
MFD04944.bin.1.85	contig_28636	29657	32559	-	23S
MFD04944.bin.1.85	contig_28636	33126	34671	-	16S
MFD04944.bin.1.87	contig_40039	419478	420942	+	16S
MFD04944.bin.1.87	contig_40039	421575	425039	+	23S
MFD04944.bin.1.87	contig_40039	425166	425280	+	5S
MFD04944.bin.1.88	contig_23365	711958	713504	+	16S
MFD04944.bin.1.88	contig_23365	713836	716827	+	23S
MFD04944.bin.1.88	contig_23365	716882	716998	+	5S
MFD04944.bin.1.89	contig_18705	2602239	2603795	+	16S
MFD04944.bin.1.89	contig_18705	2604244	2607256	+	23S
MFD04944.bin.1.89	contig_18705	2607356	2607472	+	5S
MFD04944.bin.1.9	contig_40355	698	2235	+	16S
MFD04944.bin.1.9	contig_40355	2702	6552	+	23S
MFD04944.bin.1.9	contig_40355	6660	6775	+	5S
MFD04944.bin.1.90	contig_25021	3218281	3219810	+	16S
MFD04944.bin.1.90	contig_25021	3220027	3222985	+	23S
MFD04944.bin.1.90	contig_25021	3223113	3223229	+	5S
MFD04944.bin.1.92	contig_23235	642624	642742	-	5S
MFD04944.bin.1.92	contig_23235	642804	645788	-	23S
MFD04944.bin.1.92	contig_23235	646032	647578	-	16S
MFD04944.bin.1.93	contig_34030	332022	333504	+	16S
MFD04944.bin.1.93	contig_34030	334071	336859	+	23S
MFD04944.bin.1.93	contig_34030	336926	337034	+	5S
MFD04944.bin.1.97	contig_19979	614320	615817	+	16S
MFD04944.bin.1.97	contig_19979	616623	619370	+	23S
MFD04944.bin.1.97	contig_19979	619491	619605	+	5S
MFD04944.bin.2.1	contig_20642	268298	269806	+	16S
MFD04944.bin.2.1	contig_20642	270430	273386	+	23S
MFD04944.bin.2.1	contig_20642	273467	273583	+	5S
MFD04944.bin.2.10	contig_2933	788172	788288	-	5S
MFD04944.bin.2.100	contig_34692	516931	518469	+	16S
MFD04944.bin.2.100	contig_34692	518751	521700	+	23S
MFD04944.bin.2.100	contig_34692	521929	522045	+	5S
MFD04944.bin.2.100	contig_60291	42382	43920	+	16S
MFD04944.bin.2.102	contig_13539	502558	502673	-	5S
MFD04944.bin.2.102	contig_13539	502738	506765	-	23S
MFD04944.bin.2.102	contig_13539	506949	508495	-	16S
MFD04944.bin.2.103	contig_27286	494004	495550	+	16S
MFD04944.bin.2.103	contig_27286	495764	498913	+	(3' truncated) 23S
MFD04944.bin.2.103	contig_61295	269306	269421	-	5S
MFD04944.bin.2.103	contig_61295	269486	270415	-	(partial) 23S
MFD04944.bin.2.104	contig_28027	85269	86789	+	16S
MFD04944.bin.2.104	contig_28027	87499	90715	+	23S
MFD04944.bin.2.104	contig_28027	91016	91130	+	5S
MFD04944.bin.2.104	contig_36937	1131	2651	-	16S
MFD04944.bin.2.105	contig_39140	327978	329487	+	16S
MFD04944.bin.2.105	contig_39140	330377	333348	+	23S
MFD04944.bin.2.105	contig_39140	333482	333598	+	5S
MFD04944.bin.2.107	contig_51618	225986	227476	+	16S
MFD04944.bin.2.107	contig_51618	228380	231126	+	23S
MFD04944.bin.2.107	contig_51618	231274	231388	+	5S
MFD04944.bin.2.108	contig_12409	903987	905542	+	16S
MFD04944.bin.2.108	contig_12409	906044	909037	+	23S
MFD04944.bin.2.108	contig_12409	909141	909257	+	5S
MFD04944.bin.2.109	contig_15973	934747	936292	+	16S
MFD04944.bin.2.109	contig_15973	936549	939557	+	23S
MFD04944.bin.2.109	contig_15973	939648	939764	+	5S
MFD04944.bin.2.113	contig_54211	249146	250681	+	16S
MFD04944.bin.2.113	contig_54211	251195	254717	+	23S
MFD04944.bin.2.113	contig_54211	254836	254951	+	5S
MFD04944.bin.2.114	contig_69147	297731	299288	+	16S
MFD04944.bin.2.114	contig_69147	299991	302994	+	23S
MFD04944.bin.2.114	contig_69147	303064	303179	+	5S
MFD04944.bin.2.116	contig_10333	4580	6128	+	16S
MFD04944.bin.2.116	contig_10333	6356	10045	+	23S
MFD04944.bin.2.116	contig_10333	10138	10254	+	5S
MFD04944.bin.2.117	contig_28914	60594	62106	+	16S
MFD04944.bin.2.117	contig_28914	63019	65792	+	23S
MFD04944.bin.2.117	contig_28914	65975	66090	+	5S
MFD04944.bin.2.117	contig_42936	204861	206357	-	16S
MFD04944.bin.2.119	contig_50611	119	235	+	5S
MFD04944.bin.2.12	contig_15830	444510	444626	-	5S
MFD04944.bin.2.12	contig_15830	444688	445687	-	(partial) 23S
MFD04944.bin.2.12	contig_20276	175679	177227	+	16S
MFD04944.bin.2.12	contig_20276	177520	178924	+	(partial) 23S
MFD04944.bin.2.12	contig_60450	306697	308244	+	16S
MFD04944.bin.2.121	contig_24610	42483	45050	+	(3' truncated) 23S
MFD04944.bin.2.121	contig_42713	257983	259587	+	16S
MFD04944.bin.2.121	contig_46414	92760	92868	-	5S
MFD04944.bin.2.122	contig_32065	2522746	2522862	-	5S
MFD04944.bin.2.122	contig_32065	2522935	2527332	-	23S
MFD04944.bin.2.122	contig_32065	2527692	2529162	-	16S
MFD04944.bin.2.123	contig_42287	1	1600	+	(partial) 23S
MFD04944.bin.2.123	contig_42287	1686	1802	+	5S
MFD04944.bin.2.123	contig_43264	566381	567897	+	16S
MFD04944.bin.2.123	contig_43264	568244	570471	+	(partial) 23S
MFD04944.bin.2.124	contig_17546	70056	70170	-	5S
MFD04944.bin.2.124	contig_17546	70461	73688	-	23S
MFD04944.bin.2.124	contig_17546	74398	75920	-	16S
MFD04944.bin.2.124	contig_28023	114088	115615	+	16S
MFD04944.bin.2.124	contig_28023	116414	119643	+	23S
MFD04944.bin.2.124	contig_28023	119934	120048	+	5S
MFD04944.bin.2.125	contig_63722	70	186	+	5S
MFD04944.bin.2.129	contig_47999	822667	824213	+	16S
MFD04944.bin.2.129	contig_47999	824459	828226	+	23S
MFD04944.bin.2.129	contig_47999	828289	828405	+	5S
MFD04944.bin.2.130	contig_42597	69229	70777	+	16S
MFD04944.bin.2.130	contig_42597	71034	74039	+	23S
MFD04944.bin.2.130	contig_42597	74101	74217	+	5S
MFD04944.bin.2.131	contig_37214	515685	517192	+	16S
MFD04944.bin.2.131	contig_37214	517863	520853	+	23S
MFD04944.bin.2.131	contig_37214	520940	521056	+	5S
MFD04944.bin.2.132	contig_14056	2077	3622	+	16S
MFD04944.bin.2.132	contig_14056	4390	7583	+	23S
MFD04944.bin.2.132	contig_14056	7865	7979	+	5S
MFD04944.bin.2.133	contig_42598	3194	3310	-	5S
MFD04944.bin.2.133	contig_42598	3373	6379	-	23S
MFD04944.bin.2.133	contig_42598	6637	8185	-	16S
MFD04944.bin.2.134	contig_21671	302	1822	-	16S
MFD04944.bin.2.136	contig_19642	12184	12298	-	5S
MFD04944.bin.2.136	contig_19642	12460	15364	-	23S
MFD04944.bin.2.136	contig_19642	16177	17679	-	16S
MFD04944.bin.2.137	contig_17613	376056	376173	-	5S
MFD04944.bin.2.137	contig_17613	376321	379444	-	23S
MFD04944.bin.2.137	contig_17613	379795	381329	-	16S
MFD04944.bin.2.137	contig_17613	607320	607437	-	5S
MFD04944.bin.2.137	contig_17613	607581	610704	-	23S
MFD04944.bin.2.137	contig_17613	611056	612590	-	16S
MFD04944.bin.2.137	contig_41541	279475	281009	+	16S
MFD04944.bin.2.137	contig_41541	281359	284482	+	23S
MFD04944.bin.2.137	contig_41541	284628	284745	+	5S
MFD04944.bin.2.140	contig_13490	463656	466717	+	23S
MFD04944.bin.2.140	contig_13490	467028	467144	+	5S
MFD04944.bin.2.140	contig_13490	849347	850911	+	16S
MFD04944.bin.2.141	contig_35095	234232	235794	-	16S
MFD04944.bin.2.141	contig_55763	47559	50429	+	23S
MFD04944.bin.2.141	contig_55763	50776	50891	+	5S
MFD04944.bin.2.142	contig_24676	1260285	1260401	-	5S
MFD04944.bin.2.142	contig_24676	1260696	1263684	-	23S
MFD04944.bin.2.142	contig_24676	1264536	1266089	-	16S
MFD04944.bin.2.143	contig_26933	198868	198984	-	5S
MFD04944.bin.2.143	contig_26933	199063	203182	-	23S
MFD04944.bin.2.143	contig_26933	203638	205079	-	16S
MFD04944.bin.2.147	contig_16683	9762	9877	-	5S
MFD04944.bin.2.147	contig_16683	10084	13072	-	23S
MFD04944.bin.2.147	contig_23873	71250	72812	+	16S
MFD04944.bin.2.148	contig_36648	243329	244876	+	16S
MFD04944.bin.2.148	contig_36648	245133	248120	+	23S
MFD04944.bin.2.148	contig_36648	248221	248337	+	5S
MFD04944.bin.2.150	contig_31295	85977	89013	+	23S
MFD04944.bin.2.150	contig_41236	275297	276799	-	16S
MFD04944.bin.2.150	contig_65247	20394	20513	-	5S
MFD04944.bin.2.151	contig_48100	39380	40917	+	16S
MFD04944.bin.2.151	contig_69046	538462	539993	+	16S
MFD04944.bin.2.151	contig_69046	540278	543230	+	23S
MFD04944.bin.2.151	contig_69046	543444	543560	+	5S
MFD04944.bin.2.154	contig_61166	520149	520264	-	5S
MFD04944.bin.2.154	contig_61166	520382	523285	-	23S
MFD04944.bin.2.154	contig_61166	523812	525351	-	16S
MFD04944.bin.2.159	contig_21067	1989	2105	-	5S
MFD04944.bin.2.159	contig_21067	2187	5126	-	23S
MFD04944.bin.2.159	contig_21067	5741	7241	-	16S
MFD04944.bin.2.159	contig_21691	71746	73246	+	16S
MFD04944.bin.2.159	contig_21691	73783	76722	+	23S
MFD04944.bin.2.159	contig_21691	76803	76919	+	5S
MFD04944.bin.2.161	contig_40310	143967	145542	+	16S
MFD04944.bin.2.161	contig_40310	146007	148881	+	23S
MFD04944.bin.2.161	contig_40310	148981	149096	+	5S
MFD04944.bin.2.162	contig_65015	478	1993	-	16S
MFD04944.bin.2.162	contig_65015	73290	74805	+	16S
MFD04944.bin.2.164	contig_21924	568275	569766	+	16S
MFD04944.bin.2.164	contig_21924	570553	573610	+	23S
MFD04944.bin.2.164	contig_21924	573748	573864	+	5S
MFD04944.bin.2.165	contig_12076	285237	285352	-	5S
MFD04944.bin.2.165	contig_12076	285416	288416	-	23S
MFD04944.bin.2.165	contig_12076	288608	290152	-	16S
MFD04944.bin.2.166	contig_36625	1067734	1067850	-	5S
MFD04944.bin.2.166	contig_36625	1069529	1073545	-	23S
MFD04944.bin.2.166	contig_36625	1073806	1075353	-	16S
MFD04944.bin.2.167	contig_23670	184238	185756	+	16S
MFD04944.bin.2.167	contig_74678	481288	481395	-	5S
MFD04944.bin.2.167	contig_74678	481610	484541	-	23S
MFD04944.bin.2.169	contig_23419	1	2301	-	(partial) 23S
MFD04944.bin.2.169	contig_23419	2491	4037	-	16S
MFD04944.bin.2.169	contig_40470	254188	254303	-	5S
MFD04944.bin.2.169	contig_40470	254369	256354	-	(partial) 23S
MFD04944.bin.2.17	contig_16670	794658	796167	+	16S
MFD04944.bin.2.17	contig_16670	796748	799554	+	23S
MFD04944.bin.2.17	contig_16670	799757	799864	+	5S
MFD04944.bin.2.17	contig_39444	488338	488445	-	5S
MFD04944.bin.2.17	contig_39444	488646	491455	-	23S
MFD04944.bin.2.17	contig_39444	492037	493555	-	16S
MFD04944.bin.2.173	contig_40742	113415	114931	+	16S
MFD04944.bin.2.173	contig_40742	115362	119524	+	23S
MFD04944.bin.2.173	contig_40742	120313	120429	+	5S
MFD04944.bin.2.174	contig_9349	2429208	2430737	+	16S
MFD04944.bin.2.174	contig_9349	2431062	2434182	+	23S
MFD04944.bin.2.174	contig_9349	2434276	2434392	+	5S
MFD04944.bin.2.175	contig_16245	1356270	1357762	+	16S
MFD04944.bin.2.175	contig_16245	1358310	1361305	+	23S
MFD04944.bin.2.175	contig_16245	1361558	1361675	+	5S
MFD04944.bin.2.176	contig_43332	53650	55138	+	16S
MFD04944.bin.2.176	contig_43332	55987	58504	+	(3' truncated) 23S
MFD04944.bin.2.176	contig_52265	17	131	+	5S
MFD04944.bin.2.179	contig_23403	302496	302611	-	5S
MFD04944.bin.2.179	contig_23403	302885	305877	-	23S
MFD04944.bin.2.179	contig_9985	50090	51654	-	16S
MFD04944.bin.2.18	contig_27530	7436	7550	-	5S
MFD04944.bin.2.18	contig_27530	7678	10498	-	23S
MFD04944.bin.2.18	contig_27530	11344	12833	-	16S
MFD04944.bin.2.180	contig_16444	1	2934	-	(3' truncated) 23S
MFD04944.bin.2.180	contig_16444	3181	4725	-	16S
MFD04944.bin.2.180	contig_21444	889629	889745	-	5S
MFD04944.bin.2.180	contig_21444	889815	892796	-	23S
MFD04944.bin.2.180	contig_21444	893043	894587	-	16S
MFD04944.bin.2.181	contig_32923	300184	300300	-	5S
MFD04944.bin.2.181	contig_32923	300371	304197	-	23S
MFD04944.bin.2.181	contig_32923	304686	306200	-	16S
MFD04944.bin.2.182	contig_65357	1	1912	-	(partial) 23S
MFD04944.bin.2.182	contig_65357	2376	3913	-	16S
MFD04944.bin.2.182	contig_75792	44992	45107	-	5S
MFD04944.bin.2.182	contig_75792	45214	49156	-	23S
MFD04944.bin.2.182	contig_75792	49620	51157	-	16S
MFD04944.bin.2.184	contig_27081	64	4021	+	23S
MFD04944.bin.2.184	contig_27081	4094	4210	+	5S
MFD04944.bin.2.184	contig_34428	1	1421	-	(partial) 23S
MFD04944.bin.2.184	contig_34428	1801	3316	-	16S
MFD04944.bin.2.189	contig_41321	209893	211414	+	16S
MFD04944.bin.2.189	contig_41321	211880	215008	+	23S
MFD04944.bin.2.189	contig_41321	215142	215258	+	5S
MFD04944.bin.2.189	contig_44026	38805	38921	-	5S
MFD04944.bin.2.189	contig_44026	39055	42183	-	23S
MFD04944.bin.2.189	contig_44026	42609	44131	-	16S
MFD04944.bin.2.190	contig_10671	37139	37255	-	5S
MFD04944.bin.2.190	contig_10671	37391	40459	-	23S
MFD04944.bin.2.190	contig_10671	41214	42714	-	16S
MFD04944.bin.2.191	contig_14365	309019	310576	+	16S
MFD04944.bin.2.191	contig_14365	311269	314273	+	23S
MFD04944.bin.2.191	contig_14365	314408	314523	+	5S
MFD04944.bin.2.192	contig_10	931580	933105	+	16S
MFD04944.bin.2.192	contig_10	933379	936449	+	23S
MFD04944.bin.2.192	contig_10	936508	936624	+	5S
MFD04944.bin.2.193	contig_10670	408812	408928	-	5S
MFD04944.bin.2.193	contig_10670	409059	412139	-	23S
MFD04944.bin.2.193	contig_10670	412973	414474	-	16S
MFD04944.bin.2.195	contig_25586	236105	236221	-	5S
MFD04944.bin.2.195	contig_25586	236282	239340	-	23S
MFD04944.bin.2.195	contig_25586	239685	241210	-	16S
MFD04944.bin.2.196	contig_19095	559287	559403	-	5S
MFD04944.bin.2.196	contig_19095	559463	562448	-	23S
MFD04944.bin.2.196	contig_19095	562700	564247	-	16S
MFD04944.bin.2.197	contig_35015	1	1742	+	(partial) 23S
MFD04944.bin.2.197	contig_35015	1809	1925	+	5S
MFD04944.bin.2.198	contig_31009	169829	169945	-	5S
MFD04944.bin.2.198	contig_31009	170134	174505	-	23S
MFD04944.bin.2.198	contig_31009	175161	176718	-	16S
MFD04944.bin.2.199	contig_25383	64804	64920	-	5S
MFD04944.bin.2.199	contig_25383	65163	68127	-	23S
MFD04944.bin.2.199	contig_25383	68885	70405	-	16S
MFD04944.bin.2.201	contig_37353	174601	174717	-	5S
MFD04944.bin.2.201	contig_37353	174796	178405	-	23S
MFD04944.bin.2.201	contig_37353	179010	180519	-	16S
MFD04944.bin.2.202	contig_14373	523	2079	-	16S
MFD04944.bin.2.202	contig_74748	127585	127699	-	5S
MFD04944.bin.2.203	contig_21055	160503	162003	-	16S
MFD04944.bin.2.203	contig_45321	98859	102609	+	23S
MFD04944.bin.2.203	contig_45321	102719	102826	+	5S
MFD04944.bin.2.204	contig_23028	12878	14433	+	16S
MFD04944.bin.2.204	contig_23028	14914	18796	+	23S
MFD04944.bin.2.204	contig_23028	18945	19061	+	5S
MFD04944.bin.2.207	contig_24907	576270	576386	-	5S
MFD04944.bin.2.207	contig_24907	578157	578273	-	5S
MFD04944.bin.2.207	contig_24907	578522	581512	-	23S
MFD04944.bin.2.207	contig_24907	582538	584091	-	16S
MFD04944.bin.2.208	contig_32367	21637	21753	-	5S
MFD04944.bin.2.208	contig_32367	21845	24830	-	23S
MFD04944.bin.2.208	contig_32367	25103	26652	-	16S
MFD04944.bin.2.209	contig_20817	282669	284185	+	16S
MFD04944.bin.2.210	contig_27541	1977558	1977674	-	5S
MFD04944.bin.2.210	contig_27541	1977766	1980772	-	23S
MFD04944.bin.2.210	contig_27541	1981303	1982840	-	16S
MFD04944.bin.2.211	contig_14773	377172	378734	+	16S
MFD04944.bin.2.211	contig_14773	379192	382117	+	23S
MFD04944.bin.2.211	contig_14773	382189	382305	+	5S
MFD04944.bin.2.214	contig_22928	1433891	1435442	+	16S
MFD04944.bin.2.214	contig_22928	1435636	1438637	+	23S
MFD04944.bin.2.214	contig_22928	1438723	1438839	+	5S
MFD04944.bin.2.216	contig_65358	7586	9123	+	16S
MFD04944.bin.2.216	contig_65358	9589	12485	+	23S
MFD04944.bin.2.216	contig_65358	12592	12707	+	5S
MFD04944.bin.2.217	contig_31599	578007	578123	-	5S
MFD04944.bin.2.217	contig_31599	578192	581297	-	23S
MFD04944.bin.2.217	contig_31599	581655	583172	-	16S
MFD04944.bin.2.22	contig_67088	14417	15941	+	16S
MFD04944.bin.2.22	contig_67088	16347	19468	+	23S
MFD04944.bin.2.22	contig_67088	19566	19679	+	5S
MFD04944.bin.2.220	contig_49920	480734	480850	-	5S
MFD04944.bin.2.220	contig_49920	480921	483913	-	23S
MFD04944.bin.2.220	contig_49920	484236	485782	-	16S
MFD04944.bin.2.222	contig_20483	550	2051	-	16S
MFD04944.bin.2.222	contig_51242	190848	192349	+	16S
MFD04944.bin.2.222	contig_51242	192922	195848	+	23S
MFD04944.bin.2.222	contig_51242	195931	196043	+	(3' truncated) 5S
MFD04944.bin.2.222	contig_84040	24	140	+	5S
MFD04944.bin.2.223	contig_40743	1	741	+	(partial) 16S
MFD04944.bin.2.223	contig_40743	1170	5023	+	23S
MFD04944.bin.2.223	contig_40743	5096	5212	+	5S
MFD04944.bin.2.224	contig_15954	964115	965615	+	16S
MFD04944.bin.2.224	contig_15954	966442	969513	+	23S
MFD04944.bin.2.224	contig_15954	969668	969784	+	5S
MFD04944.bin.2.225	contig_14442	532045	535337	+	23S
MFD04944.bin.2.225	contig_14442	535602	535717	+	5S
MFD04944.bin.2.225	contig_53878	165177	166832	+	16S
MFD04944.bin.2.227	contig_47142	314808	316318	+	16S
MFD04944.bin.2.227	contig_47142	316493	319447	+	23S
MFD04944.bin.2.227	contig_47142	319490	319606	+	5S
MFD04944.bin.2.229	contig_13270	61122	62686	-	16S
MFD04944.bin.2.229	contig_23406	53177	53292	-	5S
MFD04944.bin.2.229	contig_23406	53491	56363	-	23S
MFD04944.bin.2.229	contig_86735	4812	7684	+	23S
MFD04944.bin.2.229	contig_86735	7882	7997	+	5S
MFD04944.bin.2.24	contig_11292	1034611	1034725	-	5S
MFD04944.bin.2.24	contig_11292	1034874	1037703	-	23S
MFD04944.bin.2.24	contig_11292	1038593	1040081	-	16S
MFD04944.bin.2.25	contig_23828	804332	804448	-	5S
MFD04944.bin.2.25	contig_23828	804515	805538	-	(partial) 23S
MFD04944.bin.2.27	contig_23293	682298	682414	-	5S
MFD04944.bin.2.27	contig_23293	682494	685481	-	23S
MFD04944.bin.2.27	contig_23293	686267	687771	-	16S
MFD04944.bin.2.27	contig_23293	687970	688086	-	5S
MFD04944.bin.2.27	contig_23293	688166	691153	-	23S
