bin	contig	start	end	strand	rrna
SRR3989258rbin.22	SRR3989258rbin.22k141_203852	279	395	+	5S
SRR3989258rbin.22	SRR3989258rbin.22k141_165478	3338	3454	-	5S
SRR3989258rbin.22	SRR3989258rbin.22k141_165478	3968	4084	-	5S
SRR3989258rbin.22	SRR3989258rbin.22k141_188697	204185	204301	-	5S
SRR3989258rbin.22	SRR3989258rbin.22k141_188894	23892	24008	-	5S
SRR3989258rbin.23	SRR3989258rbin.23k141_177278	8180	8296	-	5S
SRR3989258rbin.24	SRR3989258rbin.24k141_214112	35720	35836	-	5S
SRR3989258rbin.24	SRR3989258rbin.24k141_262846	12288	12387	-	(5' truncated) 5S
SRR3989258rbin.24	SRR3989258rbin.24k141_96569	23541	23642	-	(5' truncated) 5S
SRR3989258rbin.25	SRR3989258rbin.25k141_44676	66978	67094	-	5S
SRR3989258rbin.25	SRR3989258rbin.25k141_8923	125744	125860	-	5S
SRR3989258rbin.25	SRR3989258rbin.25k141_101051	12000	12116	+	5S
SRR3989258rbin.26	SRR3989258rbin.26k141_298472	17	133	+	5S
SRR3989258rbin.26	SRR3989258rbin.26k141_301510	7026	7142	-	5S
SRR3989258rbin.26	SRR3989258rbin.26k141_163087	7323	7416	-	(partial) 5S
SRR3989258rbin.27	SRR3989258rbin.27k141_15955	1	93	+	(partial) 5S
SRR3989258rbin.28	SRR3989258rbin.28k141_303487	23	139	+	5S
SRR3989258rbin.29	SRR3989258rbin.29k141_150848	74928	75044	-	5S
SRR3989258rbin.3	SRR3989258rbin.3k141_217422	13942	14042	-	(5' truncated) 5S
SRR3989258rbin.3	SRR3989258rbin.3k141_217424	9959	10059	-	(5' truncated) 5S
SRR3989258rbin.31	SRR3989258rbin.31k141_267830	101804	101918	-	5S
SRR3989258rbin.31	SRR3989258rbin.31k141_267830	102009	105012	-	23S
SRR3989258rbin.31	SRR3989258rbin.31k141_310287	1	1377	-	(3' truncated) 16S
SRR3989258rbin.32	SRR3989258rbin.32k141_195278	135215	135314	-	(5' truncated) 5S
SRR3989258rbin.33	SRR3989258rbin.33k141_256955	5914	6030	-	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_256955	6118	6234	-	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_279660	5881	5997	-	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_237334	2960	3076	-	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_90734	238	354	+	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_155543	1	94	+	(partial) 5S
SRR3989258rbin.33	SRR3989258rbin.33k141_284690	262	378	+	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_306544	3792	3908	-	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_30455	25	141	+	5S
SRR3989258rbin.33	SRR3989258rbin.33k141_97830	3720	3836	-	5S
SRR3989258rbin.34	SRR3989258rbin.34k141_55152	339	453	+	5S
SRR3989258rbin.4	SRR3989258rbin.4k141_247234	2999	3115	-	5S
SRR3989258rbin.6	SRR3989258rbin.6k141_152219	9313	9428	-	(5' truncated) 5S
SRR3989258rbin.6	SRR3989258rbin.6k141_147730	1	116	+	(5' truncated) 5S
SRR3989258rbin.8	SRR3989258rbin.8k141_201017	1	95	+	(partial) 5S
SRR3989258rbin.8	SRR3989258rbin.8k141_185809	114372	114457	-	(partial) 5S
SRR3989258rbin.8	SRR3989258rbin.8k141_185810	31912	32006	-	(partial) 5S
SRR3989293rbin.15	SRR3989293rbin.15k141_672141	534	650	+	5S
SRR3989293rbin.16	SRR3989293rbin.16k141_3929547	1	1500	-	16S
SRR3989293rbin.17	SRR3989293rbin.17k141_2641750	1	829	-	(partial) 16S
SRR3989293rbin.17	SRR3989293rbin.17k141_2391325	3452	3568	-	5S
SRR3989293rbin.17	SRR3989293rbin.17k141_2391325	3647	6645	-	23S
SRR3989293rbin.17	SRR3989293rbin.17k141_943470	1	685	+	(partial) 16S
SRR3989293rbin.20	SRR3989293rbin.20k141_3499936	624	744	-	5S
SRR3989293rbin.26	SRR3989293rbin.26k141_3090244	17927	18043	+	5S
SRR3989293rbin.33	SRR3989293rbin.33k141_2219	1	1001	-	(partial) 16S
SRR3989293rbin.34	SRR3989293rbin.34k141_2975844	1	1025	+	(partial) 23S
SRR3989293rbin.34	SRR3989293rbin.34k141_2975844	1271	1386	+	5S
SRR3989293rbin.37	SRR3989293rbin.37k141_1355619	6726	6841	-	5S
SRR3989293rbin.37	SRR3989293rbin.37k141_1355619	7036	8174	-	(partial) 23S
SRR3989293rbin.38	SRR3989293rbin.38k141_3247860	426	541	+	5S
SRR3989293rbin.45	SRR3989293rbin.45k141_2990669	4983	7424	+	(3' truncated) 23S
SRR3989293rbin.45	SRR3989293rbin.45k141_1510787	5612	7171	+	16S
SRR3989293rbin.50	SRR3989293rbin.50k141_1652024	3871	5134	+	(3' truncated) 16S
SRR3989293rbin.50	SRR3989293rbin.50k141_2596225	333	449	+	5S
SRR3989293rbin.54	SRR3989293rbin.54k141_4144918	15750	16511	+	(partial) 16S
SRR3989293rbin.6	SRR3989293rbin.6k141_2838297	6113	6229	-	5S
SRR3989293rbin.6	SRR3989293rbin.6k141_2838297	7300	11110	-	23S
SRR3989293rbin.6	SRR3989293rbin.6k141_1445876	11485	12955	+	16S
SRR3989295rbin.102	SRR3989295rbin.102k141_369705	4178	4294	-	5S
SRR3989295rbin.107	SRR3989295rbin.107k141_325777	7689	7802	-	5S
SRR3989295rbin.11	SRR3989295rbin.11k141_2758126	2169	2282	-	5S
SRR3989295rbin.11	SRR3989295rbin.11k141_2758126	2414	6668	-	23S
SRR3989295rbin.11	SRR3989295rbin.11k141_3072285	13569	15036	-	16S
SRR3989295rbin.112	SRR3989295rbin.112k141_61087	6135	6989	+	(partial) 16S
SRR3989295rbin.112	SRR3989295rbin.112k141_3306335	3304	3419	-	5S
SRR3989295rbin.114	SRR3989295rbin.114k141_1182791	2855	3849	+	(partial) 16S
SRR3989295rbin.13	SRR3989295rbin.13k141_1508377	4241	4348	-	5S
SRR3989295rbin.18	SRR3989295rbin.18k141_870532	153502	154465	+	(partial) 16S
SRR3989295rbin.18	SRR3989295rbin.18k141_2051653	476	592	+	5S
SRR3989295rbin.19	SRR3989295rbin.19k141_1872310	481	597	+	5S
SRR3989295rbin.19	SRR3989295rbin.19k141_2039097	1	1366	-	(3' truncated) 16S
SRR3989295rbin.21	SRR3989295rbin.21k141_998117	1520	1636	-	5S
SRR3989295rbin.23	SRR3989295rbin.23k141_1856276	15909	17395	-	16S
SRR3989295rbin.23	SRR3989295rbin.23k141_2194897	1	2337	-	(partial) 23S
SRR3989295rbin.23	SRR3989295rbin.23k141_3495252	33424	33540	-	5S
SRR3989295rbin.24	SRR3989295rbin.24k141_179565	960	1075	-	5S
SRR3989295rbin.24	SRR3989295rbin.24k141_179565	1299	4373	-	23S
SRR3989295rbin.28	SRR3989295rbin.28k141_3684796	11005	14599	-	23S
SRR3989295rbin.28	SRR3989295rbin.28k141_3684796	15361	15903	-	(partial) 16S
SRR3989295rbin.28	SRR3989295rbin.28k141_2070710	55192	55307	+	5S
SRR3989295rbin.30	SRR3989295rbin.30k141_1030143	1	102	+	(5' truncated) 5S
SRR3989295rbin.31	SRR3989295rbin.31k141_1859399	2129	2246	-	5S
SRR3989295rbin.31	SRR3989295rbin.31k141_856979	1	700	-	(partial) 16S
SRR3989295rbin.34	SRR3989295rbin.34k141_582411	7196	7312	-	5S
SRR3989295rbin.35	SRR3989295rbin.35k141_3442134	14671	14787	-	5S
SRR3989295rbin.36	SRR3989295rbin.36k141_1164596	3191	3652	+	(partial) 16S
SRR3989295rbin.36	SRR3989295rbin.36k141_3309664	787	896	-	5S
SRR3989295rbin.38	SRR3989295rbin.38k141_3642040	28758	30532	+	16S
SRR3989295rbin.38	SRR3989295rbin.38k141_3642040	60582	64679	+	23S
SRR3989295rbin.38	SRR3989295rbin.38k141_3642040	66265	66380	+	5S
SRR3989295rbin.39	SRR3989295rbin.39k141_2878082	1	1639	+	(partial) 23S
SRR3989295rbin.39	SRR3989295rbin.39k141_2878082	1769	1885	+	5S
SRR3989295rbin.39	SRR3989295rbin.39k141_1441281	693	809	+	5S
SRR3989295rbin.39	SRR3989295rbin.39k141_144073	85	201	-	5S
SRR3989295rbin.4	SRR3989295rbin.4k141_2703728	8856	10281	-	16S
SRR3989295rbin.40	SRR3989295rbin.40k141_116858	1780	3249	+	(partial) 23S
SRR3989295rbin.44	SRR3989295rbin.44k141_2156868	3648	4631	+	(partial) 16S
SRR3989295rbin.44	SRR3989295rbin.44k141_885852	13411	13527	-	5S
SRR3989295rbin.46	SRR3989295rbin.46k141_1596830	449	564	+	5S
SRR3989295rbin.47	SRR3989295rbin.47k141_3760404	4129	4248	+	5S
SRR3989295rbin.48	SRR3989295rbin.48k141_3650697	2786	2903	+	5S
SRR3989295rbin.5	SRR3989295rbin.5k141_564819	20781	20897	-	5S
SRR3989295rbin.55	SRR3989295rbin.55k141_2854068	2599	3493	+	(partial) 16S
SRR3989295rbin.57	SRR3989295rbin.57k141_1027081	16119	17159	+	(partial) 16S
SRR3989295rbin.6	SRR3989295rbin.6k141_1336760	23477	23594	-	5S
SRR3989295rbin.60	SRR3989295rbin.60k141_3261466	26	138	-	5S
SRR3989295rbin.61	SRR3989295rbin.61k141_3807136	12968	13075	-	5S
SRR3989295rbin.62	SRR3989295rbin.62k141_3178786	17006	18457	+	16S
SRR3989295rbin.71	SRR3989295rbin.71k141_3143941	7896	8012	-	5S
SRR3989295rbin.74	SRR3989295rbin.74k141_667540	86613	86729	-	5S
SRR3989295rbin.82	SRR3989295rbin.82k141_2754734	194	310	+	5S
SRR3989295rbin.83	SRR3989295rbin.83k141_918032	16	132	+	5S
SRR3989295rbin.83	SRR3989295rbin.83k141_918383	27178	27294	-	5S
SRR3989295rbin.87	SRR3989295rbin.87k141_1209268	498	2089	-	16S
SRR3989295rbin.90	SRR3989295rbin.90k141_1509336	10779	10895	-	5S
SRR3989295rbin.90	SRR3989295rbin.90k141_1509336	11115	14085	-	23S
SRR3989295rbin.90	SRR3989295rbin.90k141_1509336	14819	16360	-	16S
SRR3989295rbin.93	SRR3989295rbin.93k141_2953871	11361	12393	+	(partial) 16S
SRR3989295rbin.95	SRR3989295rbin.95k141_2904032	6994	8429	+	(3' truncated) 16S
SRR3989295rbin.95	SRR3989295rbin.95k141_3053535	1851	1972	+	5S
SRR3989295rbin.97	SRR3989295rbin.97k141_3784185	9414	9530	-	5S
SRR3989295rbin.97	SRR3989295rbin.97k141_3891768	19401	20900	+	16S
SRR3989295rbin.97	SRR3989295rbin.97k141_458863	9283	12272	+	23S
SRR3989296rbin.12	SRR3989296rbin.12k141_3866803	1792	1908	-	5S
SRR3989296rbin.2	SRR3989296rbin.2k141_672011	8476	9568	+	(partial) 16S
SRR3989296rbin.34	SRR3989296rbin.34k141_2986191	456	572	+	5S
SRR3989296rbin.34	SRR3989296rbin.34k141_2463753	1	619	-	(partial) 16S
SRR3989296rbin.37	SRR3989296rbin.37k141_3571126	464	579	+	5S
SRR3989296rbin.4	SRR3989296rbin.4k141_2287740	1	1171	-	(partial) 16S
SRR3989296rbin.60	SRR3989296rbin.60k141_2931373	41284	42069	+	(partial) 16S
SRR3989297rbin.65	SRR3989297rbin.65k141_1704042	15328	16074	-	(partial) 16S
SRR3989297rbin.65	SRR3989297rbin.65k141_91474	18978	19084	-	5S
SRR3989297rbin.65	SRR3989297rbin.65k141_91474	20461	23750	-	23S
SRR3989297rbin.74	SRR3989297rbin.74k141_1657157	2224	2340	-	5S
SRR3989304rbin.16	SRR3989304rbin.16k141_1319803	9613	9732	+	5S
SRR3989304rbin.16	SRR3989304rbin.16k141_1135414	1	589	+	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1460431	71	2970	+	(3' truncated) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1460971	1	1199	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1197382	1	1056	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_671807	1	1169	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_804786	10	126	-	5S
SRR3989304rbin.5	SRR3989304rbin.5k141_804786	304	1488	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_21176	1	1252	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_549139	1	1005	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_814717	1	1278	-	(3' truncated) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_815529	1	1294	-	16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1341773	230	348	-	5S
SRR3989304rbin.5	SRR3989304rbin.5k141_557398	99	215	-	5S
SRR3989304rbin.5	SRR3989304rbin.5k141_557398	417	3142	-	(5' truncated) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1743070	1	1076	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1355031	1	1064	+	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1092707	1	1246	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_301994	1	1059	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1359438	1	687	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_443638	312	1039	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_583040	1	1605	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_318520	1	964	+	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_318520	1185	4149	+	23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1252473	1	2449	-	(3' truncated) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1252473	2842	3391	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_727906	1	945	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1522892	1	1017	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1527898	149	3139	-	23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1266946	1	1005	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1534207	1	1232	-	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1408954	1	1206	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1673855	46	1605	+	16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1953341	1	1069	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_1821027	1	1011	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_770088	1	1113	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1295099	332	442	-	5S
SRR3989304rbin.5	SRR3989304rbin.5k141_904334	1	1098	-	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1173610	1	1568	+	(partial) 23S
SRR3989304rbin.5	SRR3989304rbin.5k141_912485	1	1106	+	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_126780	169	1726	+	16S
SRR3989304rbin.5	SRR3989304rbin.5k141_1446386	1	1253	+	(5' truncated) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_389595	88	1608	-	16S
SRR3989304rbin.5	SRR3989304rbin.5k141_389835	224	1012	+	(partial) 16S
SRR3989304rbin.5	SRR3989304rbin.5k141_658407	1	556	+	(partial) 16S
SRR3989304rbin.50	SRR3989304rbin.50k141_1633616	10358	10474	-	5S
SRR3989304rbin.50	SRR3989304rbin.50k141_1633616	10657	13555	-	23S
SRR3989304rbin.50	SRR3989304rbin.50k141_1633616	14338	15879	-	16S
SRR3989304rbin.73	SRR3989304rbin.73k141_944600	342	458	+	5S
SRR3989306rbin.24	SRR3989306rbin.24k141_1730939	482	598	+	5S
SRR3989306rbin.25	SRR3989306rbin.25k141_1705793	899	1015	-	5S
SRR3989306rbin.25	SRR3989306rbin.25k141_1632531	852	968	+	5S
SRR3989306rbin.25	SRR3989306rbin.25k141_816779	1	2054	+	(partial) 23S
SRR3989306rbin.25	SRR3989306rbin.25k141_1676778	1	1340	-	(partial) 23S
SRR3989306rbin.25	SRR3989306rbin.25k141_833319	790	2824	+	(partial) 23S
SRR3989306rbin.33	SRR3989306rbin.33k141_864305	1	813	-	(partial) 16S
SRR3989306rbin.33	SRR3989306rbin.33k141_1445312	28622	28738	-	5S
SRR3989306rbin.58	SRR3989306rbin.58k141_1924018	1	1052	+	(partial) 23S
SRR3989306rbin.58	SRR3989306rbin.58k141_1924018	1154	1270	+	5S
SRR3989307rbin.102	SRR3989307rbin.102k141_1340061	9	125	+	5S
SRR3989307rbin.117	SRR3989307rbin.117k141_3462590	2653	2770	+	5S
SRR3989307rbin.117	SRR3989307rbin.117k141_1535410	2124	2652	+	(partial) 16S
SRR3989307rbin.15	SRR3989307rbin.15k141_61327	92852	92968	-	5S
SRR3989307rbin.15	SRR3989307rbin.15k141_61327	93653	98024	-	23S
SRR3989307rbin.15	SRR3989307rbin.15k141_61327	111730	113371	-	16S
SRR3989307rbin.31	SRR3989307rbin.31k141_1651820	81	197	+	5S
SRR3989307rbin.32	SRR3989307rbin.32k141_1935467	1	94	+	(partial) 5S
SRR3989307rbin.35	SRR3989307rbin.35k141_1881807	2470	4033	-	16S
SRR3989307rbin.4	SRR3989307rbin.4k141_2444249	68466	68582	-	5S
SRR3989307rbin.4	SRR3989307rbin.4k141_2444249	69869	72833	-	23S
SRR3989307rbin.4	SRR3989307rbin.4k141_76019	3501	5123	-	16S
SRR3989307rbin.50	SRR3989307rbin.50k141_1426939	2222	2341	-	5S
SRR3989307rbin.50	SRR3989307rbin.50k141_958263	6291	7283	+	(partial) 16S
SRR3989307rbin.52	SRR3989307rbin.52k141_1697901	9299	9415	-	5S
SRR3989307rbin.57	SRR3989307rbin.57k141_2989946	23063	23179	-	5S
SRR3989307rbin.77	SRR3989307rbin.77k141_822095	10	129	+	5S
SRR3989307rbin.79	SRR3989307rbin.79k141_3729178	380	496	+	5S
SRR3989307rbin.83	SRR3989307rbin.83k141_967323	4301	5863	+	16S
SRR3989307rbin.83	SRR3989307rbin.83k141_967323	6288	9306	+	23S
SRR3989307rbin.83	SRR3989307rbin.83k141_2972002	1623	1739	-	5S
SRR3989307rbin.85	SRR3989307rbin.85k141_3789836	1	988	-	(partial) 16S
SRR3989307rbin.85	SRR3989307rbin.85k141_3423912	4071	4186	-	5S
SRR3989307rbin.92	SRR3989307rbin.92k141_2179812	13381	14822	-	16S
SRR3989307rbin.92	SRR3989307rbin.92k141_3538892	5119	5233	-	5S
SRR3989307rbin.93	SRR3989307rbin.93k141_2057871	2628	2744	-	5S
SRR3989307rbin.94	SRR3989307rbin.94k141_3857300	5302	6915	-	16S
SRR3989307rbin.94	SRR3989307rbin.94k141_2081834	1127	5238	+	23S
SRR3989307rbin.94	SRR3989307rbin.94k141_2081834	5419	5535	+	5S
SRR3989307rbin.95	SRR3989307rbin.95k141_2448653	2048	2164	-	5S
SRR3989307rbin.95	SRR3989307rbin.95k141_3254522	1	1024	+	(partial) 23S
SRR3989307rbin.95	SRR3989307rbin.95k141_3254522	1137	1253	+	5S
SRR3989307rbin.95	SRR3989307rbin.95k141_3020204	1466	2731	+	(partial) 23S
SRR3989307rbin.95	SRR3989307rbin.95k141_3343236	1	1136	-	(partial) 23S
SRR3989307rbin.98	SRR3989307rbin.98k141_2909230	17515	17631	-	5S
SRR3989307rbin.98	SRR3989307rbin.98k141_2909230	18533	22208	-	23S
SRR3989307rbin.98	SRR3989307rbin.98k141_2909230	32244	33747	-	16S
SRR3989309rbin.10	SRR3989309rbin.10k141_120115	682	2170	-	16S
SRR3989309rbin.11	SRR3989309rbin.11k141_138179	500	616	+	5S
SRR3989309rbin.13	SRR3989309rbin.13k141_122506	3298	3413	-	5S
SRR3989309rbin.14	SRR3989309rbin.14k141_72199	34018	34129	-	5S
SRR3989309rbin.14	SRR3989309rbin.14k141_8533	15935	18751	-	23S
SRR3989309rbin.14	SRR3989309rbin.14k141_8533	19211	20673	-	16S
SRR3989309rbin.15	SRR3989309rbin.15k141_104579	2137	2242	-	5S
SRR3989309rbin.15	SRR3989309rbin.15k141_2675	5818	6684	+	(partial) 16S
SRR3989309rbin.17	SRR3989309rbin.17k141_208752	21888	23352	-	16S
SRR3989309rbin.22	SRR3989309rbin.22k141_660	9643	9751	-	5S
SRR3989309rbin.22	SRR3989309rbin.22k141_660	11771	15589	-	23S
SRR3989309rbin.24	SRR3989309rbin.24k141_53664	11907	12023	-	5S
SRR3989309rbin.28	SRR3989309rbin.28k141_171329	25159	28082	-	23S
SRR3989309rbin.28	SRR3989309rbin.28k141_171329	28299	29774	-	16S
SRR3989309rbin.29	SRR3989309rbin.29k141_10283	4074	4191	-	5S
SRR3989309rbin.31	SRR3989309rbin.31k141_105164	1	1849	-	(partial) 23S
SRR3989309rbin.31	SRR3989309rbin.31k141_227073	3641	5085	-	16S
SRR3989309rbin.31	SRR3989309rbin.31k141_8770	17736	17852	-	5S
SRR3989309rbin.31	SRR3989309rbin.31k141_8770	18293	21869	-	23S
SRR3989309rbin.33	SRR3989309rbin.33k141_246625	113607	115165	+	16S
SRR3989309rbin.33	SRR3989309rbin.33k141_246625	115559	118495	+	23S
SRR3989309rbin.33	SRR3989309rbin.33k141_246625	118594	118710	+	5S
SRR3989309rbin.35	SRR3989309rbin.35k141_140208	395	507	+	5S
SRR3989309rbin.36	SRR3989309rbin.36k141_198211	1414	1530	+	5S
SRR3989309rbin.38	SRR3989309rbin.38k141_71549	100345	100462	+	5S
SRR3989309rbin.38	SRR3989309rbin.38k141_71549	176465	177968	-	16S
SRR3989309rbin.38	SRR3989309rbin.38k141_179958	39442	42359	-	23S
SRR3989309rbin.39	SRR3989309rbin.39k141_96470	19976	21559	+	16S
SRR3989309rbin.4	SRR3989309rbin.4k141_31890	1	701	-	(partial) 16S
SRR3989309rbin.4	SRR3989309rbin.4k141_31890	11164	11269	-	5S
SRR3989309rbin.4	SRR3989309rbin.4k141_31890	12161	15327	-	23S
SRR3989309rbin.4	SRR3989309rbin.4k141_228191	4732	5668	-	(partial) 16S
SRR3989309rbin.40	SRR3989309rbin.40k141_11354	47198	47312	+	5S
SRR3989309rbin.40	SRR3989309rbin.40k141_207387	28371	29815	+	16S
SRR3989309rbin.40	SRR3989309rbin.40k141_207387	30677	34167	+	23S
SRR3989309rbin.41	SRR3989309rbin.41k141_243800	72618	74171	-	16S
SRR3989309rbin.41	SRR3989309rbin.41k141_243800	131471	134444	-	23S
SRR3989309rbin.41	SRR3989309rbin.41k141_181399	18370	18486	+	5S
SRR3989309rbin.42	SRR3989309rbin.42k141_223079	8651	8759	-	5S
SRR3989309rbin.42	SRR3989309rbin.42k141_40722	1	1472	+	(5' truncated) 16S
SRR3989309rbin.42	SRR3989309rbin.42k141_40317	72	1518	-	16S
SRR3989309rbin.44	SRR3989309rbin.44k141_104072	28268	29786	+	16S
SRR3989309rbin.44	SRR3989309rbin.44k141_110600	119082	121997	+	23S
SRR3989309rbin.44	SRR3989309rbin.44k141_110600	122146	122262	+	5S
SRR3989309rbin.46	SRR3989309rbin.46k141_112343	1608	1724	+	5S
SRR3989309rbin.46	SRR3989309rbin.46k141_254613	1	898	-	(partial) 16S
SRR3989309rbin.47	SRR3989309rbin.47k141_152375	998	2457	+	16S
SRR3989309rbin.47	SRR3989309rbin.47k141_32102	1	2762	+	(5' truncated) 23S
SRR3989309rbin.47	SRR3989309rbin.47k141_32102	2955	3070	+	5S
SRR3989309rbin.47	SRR3989309rbin.47k141_94537	1996	5310	+	23S
SRR3989309rbin.47	SRR3989309rbin.47k141_180490	1	3077	+	(5' truncated) 23S
SRR3989309rbin.47	SRR3989309rbin.47k141_180490	3326	3407	+	(partial) 5S
SRR3989309rbin.5	SRR3989309rbin.5k141_141107	210	325	+	5S
SRR3989309rbin.51	SRR3989309rbin.51k141_52956	37078	38490	+	16S
SRR3989309rbin.51	SRR3989309rbin.51k141_28110	41441	41549	-	5S
SRR3989309rbin.51	SRR3989309rbin.51k141_28110	42423	45034	-	(5' truncated) 23S
SRR3989309rbin.53	SRR3989309rbin.53k141_21239	22033	23555	+	16S
SRR3989309rbin.54	SRR3989309rbin.54k141_203605	9172	9288	-	5S
SRR3989309rbin.58	SRR3989309rbin.58k141_141504	1	703	+	(partial) 16S
SRR3989309rbin.58	SRR3989309rbin.58k141_210705	381	487	+	5S
SRR3989309rbin.6	SRR3989309rbin.6k141_232898	7331	7440	-	5S
SRR3989309rbin.7	SRR3989309rbin.7k141_172865	5785	7236	+	16S
SRR3989309rbin.7	SRR3989309rbin.7k141_172865	7839	9981	+	(partial) 23S
SRR3989309rbin.7	SRR3989309rbin.7k141_242233	38422	42021	-	23S
SRR3989309rbin.7	SRR3989309rbin.7k141_142151	8130	8244	-	5S
SRR3989309rbin.8	SRR3989309rbin.8k141_91513	9035	9135	-	(5' truncated) 5S
SRR3989309rbin.9	SRR3989309rbin.9k141_37617	5563	6585	-	(partial) 16S
SRR3989314rbin.11	SRR3989314rbin.11k141_24629	832	946	-	5S
SRR3989314rbin.17	SRR3989314rbin.17k141_125558	4495	5969	-	16S
SRR3989314rbin.18	SRR3989314rbin.18k141_242286	1099	1205	+	5S
SRR3989314rbin.2	SRR3989314rbin.2k141_123184	7718	9213	+	16S
SRR3989314rbin.2	SRR3989314rbin.2k141_2642	606	711	-	5S
SRR3989314rbin.2	SRR3989314rbin.2k141_2642	906	4391	-	23S
SRR3989314rbin.23	SRR3989314rbin.23k141_212399	10123	11594	+	16S
SRR3989314rbin.23	SRR3989314rbin.23k141_239357	1	1307	+	(partial) 23S
SRR3989314rbin.23	SRR3989314rbin.23k141_239357	1520	1633	+	5S
SRR3989314rbin.26	SRR3989314rbin.26k141_218374	495	608	-	5S
SRR3989314rbin.26	SRR3989314rbin.26k141_218374	1353	4660	-	23S
SRR3989314rbin.26	SRR3989314rbin.26k141_132982	27028	28003	+	(partial) 16S
SRR3989314rbin.26	SRR3989314rbin.26k141_213307	1	2528	+	(5' truncated) 23S
SRR3989314rbin.26	SRR3989314rbin.26k141_213307	2725	2840	+	5S
SRR3989314rbin.30	SRR3989314rbin.30k141_74852	11961	12074	-	5S
SRR3989314rbin.30	SRR3989314rbin.30k141_13765	52168	52281	-	5S
SRR3989314rbin.32	SRR3989314rbin.32k141_51018	19933	20046	+	5S
SRR3989314rbin.34	SRR3989314rbin.34k141_259276	1	974	+	(partial) 23S
SRR3989314rbin.34	SRR3989314rbin.34k141_259276	1035	1142	+	5S
SRR3989314rbin.35	SRR3989314rbin.35k141_114113	13	1545	-	16S
SRR3989314rbin.35	SRR3989314rbin.35k141_121382	18877	18981	-	5S
SRR3989314rbin.35	SRR3989314rbin.35k141_121382	19445	22495	-	23S
SRR3989314rbin.4	SRR3989314rbin.4k141_126468	16898	17014	-	5S
SRR3989314rbin.41	SRR3989314rbin.41k141_36321	27348	27462	-	5S
SRR3989314rbin.41	SRR3989314rbin.41k141_36321	27718	30824	-	23S
SRR3989314rbin.41	SRR3989314rbin.41k141_227178	8839	10324	+	16S
SRR3989314rbin.42	SRR3989314rbin.42k141_91914	1	2619	-	(3' truncated) 23S
SRR3989314rbin.42	SRR3989314rbin.42k141_251479	1475	1581	+	5S
SRR3989314rbin.43	SRR3989314rbin.43k141_256771	11251	11357	-	5S
SRR3989314rbin.43	SRR3989314rbin.43k141_173431	7727	9282	-	16S
SRR3989314rbin.44	SRR3989314rbin.44k141_108610	52132	52236	-	(5' truncated) 5S
SRR3989314rbin.44	SRR3989314rbin.44k141_91704	98192	98296	-	(5' truncated) 5S
SRR3989314rbin.46	SRR3989314rbin.46k141_81787	47625	48992	+	16S
