bin	contig	start	end	strand	rrna
LIB-MJ284-F2_03.6	k127_51	4804	6518	-	16S
LIB-MJ284-F8_03.10	k127_62873	1	1453	+	(partial) 23S
LIB-MJ284-F8_03.10	k127_62873	1512	1628	+	5S
LIB-MJ284-F9_03.10	k127_46887	924	1039	+	5S
LIB-MJ284-F9_03.10	k127_9560	858	1597	+	(partial) 16S
LIB-MJ284-F9_03.13	k127_1808	562	677	+	5S
LIB-MJ284-F9_03.14	k127_173935	9931	10045	-	5S
LIB-MJ284-F9_03.20	k127_144134	3992	4103	-	5S
LIB-MJ284-F9_03.8	k127_163792	408	523	+	5S
LIB-MJ284-G10_03.3	k127_29486	1	2338	-	(partial) 23S
LIB-MJ284-G10_03.3	k127_119034	1944	2764	+	(partial) 16S
LIB-MJ284-G10_03.7	k127_26989	409	524	+	5S
LIB-MJ284-G3_03.18	k127_55733	568	677	+	5S
LIB-MJ284-G3_03.22	k127_102262	4321	4432	-	5S
LIB-MJ284-G3_03.6	k127_109405	2775	2891	-	5S
LIB-MJ284-G5_03.2	k127_74968	449	564	+	5S
LIB-MJ284-G5_03.2	k127_90283	1	2608	-	(3' truncated) 23S
LIB-MJ284-G5_03.3	k127_109779	525	639	+	5S
LIB-MJ284-G5_03.5	k127_73400	10157	10841	+	(partial) 16S
LIB-MJ284-G5_03.5	k127_46876	11961	12076	-	5S
LIB-MJ284-G7_03.10	k127_142377	2839	2941	-	(5' truncated) 5S
LIB-MJ284-G7_03.18	k127_97614	3827	4296	+	(partial) 16S
LIB-MJ284-G9_03.8	k127_152647	2747	2863	-	5S
LIB-MJ284-G9_03.8	k127_152647	2969	5448	-	(5' truncated) 23S
LIB-MJ284-G9_03.8	k127_136633	1697	3231	+	16S
LIB-MJ284-H2_03.1	k127_77312	1	1745	-	(partial) 23S
LIB-MJ284-H2_03.1	k127_18727	1	105	-	(3' truncated) 5S
LIB-MJ284-H2_03.1	k127_18727	3472	3586	-	5S
LIB-MJ284-H3_03.1	k127_207674	2725	3608	+	(partial) 16S
LIB-MJ284-H3_03.1	k127_189615	309	423	+	5S
LIB-MJ284-H3_03.10	k127_53750	1520	2555	+	(partial) 16S
LIB-MJ284-H3_03.10	k127_204114	914	1028	+	5S
LIB-MJ284-H3_03.11	k127_2505	339	454	+	5S
LIB-MJ284-H3_03.19	k127_43367	16414	16525	-	5S
LIB-MJ284-H3_03.19	k127_95241	4	115	+	5S
LIB-MJ284-H3_03.20	k127_137717	14188	14303	-	5S
LIB-MJ284-H3_03.28	k127_173303	1	2105	+	(partial) 23S
LIB-MJ284-H3_03.32	k127_109454	97410	97495	-	(partial) 5S
LIB-MJ284-H3_03.32	k127_120519	48181	48266	-	(partial) 5S
LIB-MJ284-H3_03.8	k127_60816	3708	3793	-	(partial) 5S
LIB-MJ284-H4_03.10	k127_37302	592	708	-	5S
LIB-MJ284-H4_03.10	k127_37302	767	2986	-	(partial) 23S
LIB-MJ284-H4_03.12	k127_76677	4425	4540	-	5S
LIB-MJ284-H4_03.16	k127_17375	3707	4814	+	(partial) 16S
LIB-MJ284-H4_03.2	k127_39674	4337	4422	-	(partial) 5S
LIB-MJ284-H4_03.22	k127_211953	759	2547	+	(partial) 23S
LIB-MJ284-H4_03.23	k127_164295	1	109	+	(5' truncated) 5S
LIB-MJ284-H4_03.25	k127_195839	113	1658	-	16S
LIB-MJ284-H4_03.7	k127_205816	573	682	+	5S
LIB-MJ284-H6_03.13	k127_140000	3521	3636	-	5S
LIB-MJ284-H6_03.15	k127_41781	6530	6641	-	5S
LIB-MJ284-H6_03.20	k127_241499	2	118	+	5S
LIB-MJ284-H6_03.23	k127_6465	505	619	+	5S
LIB-MJ284-H6_03.25	k127_284941	292	408	+	5S
LIB-MJ284-H6_03.27	k127_238889	4	119	+	5S
LIB-MJ284-H6_03.28	k127_145226	32926	34409	+	16S
LIB-MJ284-H6_03.28	k127_145226	35144	37887	+	23S
LIB-MJ284-H6_03.28	k127_145226	37957	38071	+	5S
LIB-MJ284-H6_03.6	k127_61270	14050	14159	-	5S
LIB-MJ284-H7_03.10	k127_185426	517	632	+	5S
LIB-MJ284-H7_03.13	k127_212803	195	310	+	5S
LIB-MJ284-H7_03.18	k127_209659	1	109	+	(5' truncated) 5S
LIB-MJ284-H7_03.2	k127_25596	1	1007	-	(partial) 16S
LIB-MJ284-H7_03.21	k127_208694	6059	6175	-	5S
LIB-MJ284-H7_03.27	k127_186176	24	140	-	5S
LIB-MJ284-H7_03.27	k127_186176	199	3841	-	23S
LIB-MJ284-H7_03.27	k127_145809	286	1812	-	16S
LIB-MJ284-H7_03.6	k127_243258	976	1091	+	5S
LIB-MJ284-H7_03.6	k127_177137	4590	5645	+	(partial) 16S
LIB-MJ284-H8_03.11	k127_195609	2722	2838	-	5S
LIB-MJ284-H8_03.15	k127_2312	788	2629	+	(partial) 23S
LIB-MJ284-H8_03.15	k127_241578	8734	8848	-	5S
LIB-MJ284-H8_03.22	k127_224455	8402	9737	+	(3' truncated) 16S
LIB-MJ284-H8_03.22	k127_300095	7760	7876	-	5S
LIB-MJ284-H8_03.22	k127_90832	1	3361	-	(3' truncated) 23S
LIB-MJ284-H8_03.27	k127_35719	1375	2163	+	(partial) 16S
LIB-MJ284-H8_03.32	k127_106292	341	455	+	5S
LIB-MJ284-H8_03.34	k127_240719	301	416	-	5S
LIB-MJ284-H8_03.34	k127_240719	565	3610	-	23S
LIB-MJ284-H8_03.34	k127_240719	3784	4338	-	(partial) 16S
LIB-MJ284-H8_03.35	k127_254958	7813	7924	-	5S
LIB-MJ284-H8_03.35	k127_120857	93	204	+	5S
LIB-MJ284-H8_03.5	k127_206108	1750	1838	-	(partial) 5S
LIB-MJ284-H8_03.5	k127_318761	1345	1463	+	5S
LIB-MJ284-H8_03.8	k127_153979	5837	5953	-	5S
LIB-MJ284-H8_03.8	k127_153979	6058	9066	-	23S
LIB-MJ284-H8_03.8	k127_153979	9631	11187	-	16S
LIB-MJ301-A4_01.6	k127_62127	103	217	+	5S
LIB-MJ301-A6_01.1	k127_102482	335	3176	+	(3' truncated) 23S
LIB-MJ301-A6_01.2	k127_56616	5827	5940	-	5S
LIB-MJ301-A6_01.2	k127_25468	9162	9275	-	5S
LIB-MJ301-A8_01.3	k127_77737	1	667	-	(partial) 16S
LIB-MJ301-A8_01.7	k127_81169	505	619	+	5S
LIB-MJ301-B3_01.18	k127_95165	15869	16551	-	(partial) 16S
LIB-MJ301-B3_01.18	k127_27470	700	816	+	5S
LIB-MJ301-B3_01.30	k127_372675	1	106	+	(5' truncated) 5S
LIB-MJ301-B3_01.34	k127_270654	3707	3824	-	5S
LIB-MJ301-B3_01.36	k127_63435	9452	9566	-	5S
LIB-MJ301-B7_01.10	k127_116872	2140	2253	-	5S
LIB-MJ301-B7_01.2	k127_73007	1	871	-	(partial) 16S
LIB-MJ301-C12_01_v_LIB-MJ408-B5_04.1	k127_5786	7334	7450	-	5S
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04.5	k127_23795	1	1408	+	(5' truncated) 16S
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04.5	k127_2271	1	638	-	(partial) 16S
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04.5	k127_2271	3272	3390	-	5S
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04.5	k127_73533	913	2410	-	16S
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04.8	k127_58143	1508	1622	-	5S
LIB-MJ301-D2_01.5	k127_32304	393	509	+	5S
LIB-MJ301-D2_01.8	k127_43153	12292	12376	-	(partial) 5S
LIB-MJ301-D5_01.7	k127_63102	22013	22593	+	(partial) 16S
LIB-MJ301-D5_01.7	k127_11842	5	121	+	5S
LIB-MJ301-E11_01.25	k127_92797	1268	1387	-	5S
LIB-MJ301-E11_01.25	k127_305590	10098	11574	+	16S
LIB-MJ301-E11_01.25	k127_305590	11790	13861	+	(partial) 23S
LIB-MJ301-E11_01.7	k127_332530	1	965	-	(partial) 16S
LIB-MJ301-E11_01.7	k127_176153	6631	6747	-	5S
LIB-MJ301-E7_01.1	k127_111609	4468	4582	-	5S
LIB-MJ301-F11_01.14	k127_99731	1	793	-	(partial) 16S
LIB-MJ301-F11_01.18	k127_15263	3168	5763	+	(3' truncated) 23S
LIB-MJ301-F11_01.5	k127_13480	1413	1528	-	5S
LIB-MJ301-F11_01.6	k127_114073	9923	10038	-	5S
LIB-MJ301-F11_01.6	k127_114073	10188	11300	-	(partial) 23S
LIB-MJ301-F5_01.12	k127_2372	31192	32312	+	(partial) 16S
LIB-MJ301-F5_01.12	k127_95765	1	1041	+	(partial) 23S
LIB-MJ301-F5_01.12	k127_95765	1191	1306	+	5S
LIB-MJ301-F5_01.24	k127_79770	6742	8227	+	16S
LIB-MJ301-F5_01.30	k127_20006	91048	91160	-	5S
LIB-MJ301-F5_01.30	k127_20006	91352	94472	-	23S
LIB-MJ301-F5_01.30	k127_20006	94923	96440	-	16S
LIB-MJ301-F5_01.5	k127_153171	27566	27681	-	5S
LIB-MJ301-F5_01.5	k127_153171	27814	30714	-	23S
LIB-MJ301-F5_01.5	k127_153171	31224	31740	-	(partial) 16S
LIB-MJ301-F5_01.8	k127_171629	1	647	-	(partial) 16S
LIB-MJ301-F7_01.2	k127_67388	171	290	-	5S
LIB-MJ301-G11_01.2	k127_55795	2163	2276	-	5S
LIB-MJ301-H10_01.6	k127_20440	1	2632	-	(3' truncated) 23S
LIB-MJ301-H10_01.6	k127_131146	592	708	+	5S
LIB-MJ301-H3_01.9	k127_29613	2895	3011	-	5S
LIB-MJ301-H3_01.9	k127_29613	3098	3986	-	(partial) 23S
LIB-MJ301-H4_01.1	k127_209956	2687	2803	-	5S
LIB-MJ301-H4_01.12	k127_281596	1	794	-	(partial) 16S
LIB-MJ301-H4_01.12	k127_153044	5486	5600	-	5S
LIB-MJ301-H4_01.13	k127_227572	444	558	+	5S
LIB-MJ301-H4_01.23	k127_214	2118	2234	-	5S
LIB-MJ301-H4_01.26	k127_321870	1641	1755	-	5S
LIB-MJ301-H4_01.3	k127_122491	1347	1459	-	5S
LIB-MJ305-A10_04.16	k127_77738	634	1571	+	(partial) 16S
LIB-MJ305-A10_04.16	k127_87884	1	1114	-	(partial) 23S
LIB-MJ305-A10_04.21	k127_11055	38761	38871	-	(5' truncated) 5S
LIB-MJ305-A10_04.21	k127_29622	1	111	+	(5' truncated) 5S
LIB-MJ305-A10_04.21	k127_59917	5	119	+	5S
LIB-MJ305-A10_04.21	k127_40991	5	119	+	5S
LIB-MJ305-A10_04.21	k127_15002	1699	1813	-	5S
LIB-MJ305-A10_04.24	k127_85741	545	660	+	5S
LIB-MJ305-A10_04.24	k127_38394	166	2676	+	(3' truncated) 23S
LIB-MJ305-A10_04.26	k127_57413	11587	11702	-	5S
LIB-MJ305-A10_04.26	k127_57413	11877	11992	-	5S
LIB-MJ305-A10_04.26	k127_31187	31	146	+	5S
LIB-MJ305-A10_04.41	k127_32694	627	742	+	5S
LIB-MJ305-A10_04.41	k127_32694	890	1005	+	5S
LIB-MJ305-A10_04.41	k127_5716	6	121	+	5S
LIB-MJ305-A10_04.8	k127_24262	1	114	+	(5' truncated) 5S
LIB-MJ305-A10_04.8	k127_24293	1	114	+	(5' truncated) 5S
LIB-MJ305-A11_04.14	k127_76632	4364	4479	-	5S
LIB-MJ305-A11_04.2	k127_219762	1090	1208	-	5S
LIB-MJ305-A11_04.26	k127_54223	1969	2076	-	5S
LIB-MJ305-A11_04.27	k127_97122	1625	1738	-	5S
LIB-MJ305-A11_04.29	k127_34375	1	1530	-	(partial) 23S
LIB-MJ305-A11_04.30	k127_10861	1	500	+	(partial) 16S
LIB-MJ305-A11_04.30	k127_10861	885	2065	+	(partial) 23S
LIB-MJ305-A11_04.30	k127_92099	831	3874	+	(3' truncated) 23S
LIB-MJ305-A11_04.33	k127_172412	3088	3202	-	5S
LIB-MJ305-A11_04.42	k127_91831	2713	2830	+	5S
LIB-MJ305-A11_04.44	k127_247216	14361	14476	+	5S
LIB-MJ305-A11_04.5	k127_203801	1147	2652	+	16S
LIB-MJ305-A12_04.10	k127_53471	1578	1686	-	(5' truncated) 5S
LIB-MJ305-A12_04.10	k127_32717	1	109	+	(5' truncated) 5S
LIB-MJ305-A12_04.10	k127_238444	1	82	+	(partial) 5S
LIB-MJ305-A12_04.15	k127_182588	242	1805	+	16S
LIB-MJ305-A12_04.15	k127_182588	2190	3683	+	(partial) 23S
LIB-MJ305-A12_04.16	k127_107826	2767	2869	-	(5' truncated) 5S
LIB-MJ305-A12_04.19	k127_128927	2065	2180	-	5S
LIB-MJ305-A12_04.20	k127_137476	1	115	+	5S
LIB-MJ305-A12_04.23	k127_80348	2666	2782	-	5S
LIB-MJ305-A12_04.26	k127_120514	2940	3056	-	5S
LIB-MJ305-A12_04.26	k127_120869	32	148	+	5S
LIB-MJ305-A12_04.41	k127_98518	210	2072	+	(partial) 23S
LIB-MJ305-A12_04.41	k127_98533	147	264	+	5S
LIB-MJ305-A12_04.41	k127_98533	642	2675	+	(partial) 23S
LIB-MJ305-A2_04.10	k127_278921	1003	1119	-	5S
LIB-MJ305-A2_04.10	k127_278921	1246	4252	-	23S
LIB-MJ305-A2_04.10	k127_278921	4762	6300	-	16S
LIB-MJ305-A2_04.14	k127_263640	1	109	-	(3' truncated) 5S
LIB-MJ305-A2_04.14	k127_263640	228	3215	-	23S
LIB-MJ305-A2_04.14	k127_263640	3890	4737	-	(partial) 16S
LIB-MJ305-A3_04.13	k127_89561	1	2070	+	(partial) 23S
LIB-MJ305-A3_04.13	k127_193661	1	104	+	(5' truncated) 5S
LIB-MJ305-A3_04.15	k127_177105	1	552	+	(partial) 16S
LIB-MJ305-A3_04.15	k127_159816	1	105	+	(5' truncated) 5S
LIB-MJ305-A3_04.15	k127_137968	1	105	+	(5' truncated) 5S
LIB-MJ305-A3_04.16	k127_63980	1	1311	+	(5' truncated) 16S
LIB-MJ305-A3_04.16	k127_160004	1	1407	-	(partial) 23S
LIB-MJ305-A3_04.16	k127_111231	1	1729	+	(partial) 23S
LIB-MJ305-A3_04.17	k127_263612	33082	33198	-	5S
LIB-MJ305-A3_04.17	k127_263612	33302	36311	-	23S
LIB-MJ305-A3_04.17	k127_263612	36687	38227	-	16S
LIB-MJ305-A3_04.18	k127_63525	1	805	-	(partial) 16S
LIB-MJ305-A3_04.18	k127_265714	1	110	+	(5' truncated) 5S
LIB-MJ305-A3_04.20	k127_180077	467	583	-	5S
LIB-MJ305-A3_04.20	k127_180077	672	2579	-	(partial) 23S
LIB-MJ305-A3_04.22	k127_213031	45627	45742	-	5S
LIB-MJ305-A3_04.22	k127_213031	45947	46847	-	(partial) 23S
LIB-MJ305-A3_04.24	k127_182684	1	2067	-	(partial) 23S
LIB-MJ305-A3_04.24	k127_182684	2547	4041	-	16S
LIB-MJ305-A3_04.24	k127_182684	4151	4261	-	(5' truncated) 5S
LIB-MJ305-A3_04.27	k127_21325	4992	5107	-	5S
LIB-MJ305-A3_04.27	k127_21367	9	124	+	5S
LIB-MJ305-A3_04.28	k127_22665	25293	25405	-	5S
LIB-MJ305-A3_04.28	k127_22665	25483	26470	-	(partial) 23S
LIB-MJ305-A3_04.3	k127_64019	336	452	+	5S
LIB-MJ305-A3_04.3	k127_250238	1	833	-	(partial) 16S
LIB-MJ305-A3_04.30	k127_259538	1	108	+	(5' truncated) 5S
LIB-MJ305-A3_04.30	k127_161750	5726	5842	-	5S
LIB-MJ305-A3_04.30	k127_18633	4462	5964	+	16S
LIB-MJ305-A3_04.31	k127_41834	7069	7185	-	5S
LIB-MJ305-A3_04.33	k127_242203	1427	1538	-	5S
LIB-MJ305-A3_04.36	k127_68852	1	515	-	(partial) 16S
LIB-MJ305-A3_04.37	k127_271969	393	3842	+	(3' truncated) 23S
LIB-MJ305-A3_04.40	k127_148189	1038	2592	+	16S
LIB-MJ305-A3_04.40	k127_148189	3089	6094	+	23S
LIB-MJ305-A3_04.40	k127_148189	6193	6309	+	5S
LIB-MJ305-A3_04.42	k127_187923	478	593	+	5S
LIB-MJ305-A3_04.44	k127_131610	451	565	+	5S
LIB-MJ305-A3_04.44	k127_168140	521	2023	+	16S
LIB-MJ305-A3_04.44	k127_168140	2826	4811	+	(partial) 23S
LIB-MJ305-A3_04.48	k127_188344	35185	35296	-	5S
LIB-MJ305-A3_04.48	k127_15732	1	112	+	5S
LIB-MJ305-A3_04.49	k127_193614	6721	8030	-	(5' truncated) 16S
LIB-MJ305-A3_04.50	k127_120874	8275	8386	-	5S
LIB-MJ305-A3_04.50	k127_120874	8534	9661	-	(partial) 23S
LIB-MJ305-A3_04.9	k127_40020	1	110	+	(5' truncated) 5S
LIB-MJ305-A4_04.19	k127_284138	1055	3869	+	23S
LIB-MJ305-A4_04.19	k127_257525	4919	5037	-	5S
LIB-MJ305-A4_04.19	k127_31527	1832	3338	-	16S
LIB-MJ305-A4_04.26	k127_319346	2848	2954	-	5S
LIB-MJ305-A4_04.26	k127_319346	3636	7303	-	(5' truncated) 23S
LIB-MJ305-A4_04.29	k127_238549	1	967	-	(partial) 16S
LIB-MJ305-A4_04.29	k127_186448	1541	1657	-	5S
LIB-MJ305-A4_04.9	k127_186428	3054	3170	-	5S
LIB-MJ305-A5_04.32	k127_235921	1	972	-	(partial) 16S
LIB-MJ305-A5_04.32	k127_272265	1991	2108	-	5S
LIB-MJ305-A5_04.33	k127_81206	25	137	+	5S
LIB-MJ305-A5_04.4	k127_118032	374	490	+	5S
LIB-MJ305-A7_04.14	k127_46231	486	599	+	5S
LIB-MJ305-A7_04.14	k127_46231	948	2479	+	16S
LIB-MJ305-A7_04.14	k127_46231	2691	5605	+	23S
LIB-MJ305-A7_04.14	k127_46231	5700	5815	+	5S
LIB-MJ305-A7_04.15	k127_1849	257	373	-	5S
LIB-MJ305-A7_04.15	k127_1849	548	3488	-	23S
LIB-MJ305-A7_04.15	k127_1849	4242	5757	-	16S
LIB-MJ305-A7_04.2	k127_234272	31	147	+	5S
LIB-MJ305-A7_04.28	k127_329257	5786	5897	-	5S
LIB-MJ305-A7_04.31	k127_258665	1	997	+	(partial) 23S
LIB-MJ305-A7_04.31	k127_258665	1118	1234	+	5S
LIB-MJ305-A7_04.44	k127_5359	354	468	+	5S
LIB-MJ305-A7_04.45	k127_246419	2228	2334	-	5S
LIB-MJ305-A7_04.45	k127_111723	1432	4324	-	23S
LIB-MJ305-A7_04.46	k127_205612	1837	1952	-	5S
LIB-MJ305-A7_04.47	k127_10699	180	1691	-	16S
LIB-MJ305-A7_04.47	k127_85717	4165	6989	+	23S
LIB-MJ305-A8_04.18	k127_325371	2320	2437	-	5S
LIB-MJ305-A8_04.25	k127_138549	2055	2171	-	5S
LIB-MJ305-A8_04.25	k127_4184	12631	14169	+	16S
LIB-MJ305-A8_04.25	k127_4184	14679	17683	+	23S
LIB-MJ305-A8_04.25	k127_4184	17736	17830	+	(partial) 5S
LIB-MJ305-A8_04.33	k127_27221	1	564	+	(partial) 16S
LIB-MJ305-A8_04.33	k127_27221	1311	2772	+	(partial) 23S
LIB-MJ305-A8_04.34	k127_55207	511	625	+	5S
LIB-MJ305-A9_04.18	k127_20767	20827	22321	+	16S
LIB-MJ305-A9_04.18	k127_20767	22801	25783	+	23S
LIB-MJ305-A9_04.18	k127_20767	25902	26018	+	5S
LIB-MJ305-A9_04.5	k127_87038	3249	3364	-	5S
LIB-MJ305-A9_04.5	k127_87038	3459	6373	-	23S
LIB-MJ305-A9_04.5	k127_163852	1	97	+	(5' truncated) 5S
LIB-MJ305-A9_04.6	k127_33826	487	598	+	5S
LIB-MJ305-B10_04.17	k127_41569	7	123	+	5S
LIB-MJ305-B10_04.17	k127_113281	9114	9230	-	5S
LIB-MJ305-B10_04.18	k127_260462	31635	31750	+	5S
LIB-MJ305-B10_04.22	k127_239791	1	1222	-	(partial) 23S
LIB-MJ305-B10_04.3	k127_8960	7251	7357	-	(5' truncated) 5S
LIB-MJ305-B10_04.32	k127_183095	726	842	-	5S
LIB-MJ305-B10_04.32	k127_3795	3040	3156	+	5S
LIB-MJ305-B10_04.38	k127_241738	10	125	+	5S
LIB-MJ305-B10_04.4	k127_511	1	1229	+	(5' truncated) 16S
LIB-MJ305-B10_04.4	k127_511	1877	4790	+	23S
LIB-MJ305-B10_04.4	k127_511	4974	5089	+	5S
LIB-MJ305-B10_04.40	k127_158183	146	261	+	5S
LIB-MJ305-B10_04.7	k127_4312	2737	2851	-	5S
LIB-MJ305-B11_04.13	k127_152308	2431	5610	+	23S
LIB-MJ305-B11_04.13	k127_152308	5723	5838	+	5S
LIB-MJ305-B11_04.13	k127_14656	1182	2530	+	(3' truncated) 16S
LIB-MJ305-B11_04.16	k127_16367	34128	35657	+	16S
LIB-MJ305-B11_04.16	k127_16367	35980	38869	+	23S
LIB-MJ305-B11_04.16	k127_16367	38958	39071	+	5S
LIB-MJ305-B11_04.2	k127_31177	3302	3418	+	5S
LIB-MJ305-B11_04.22	k127_127944	440	555	+	5S
LIB-MJ305-B11_04.23	k127_16352	17	1941	+	(partial) 23S
LIB-MJ305-B11_04.26	k127_88716	1	825	+	(partial) 16S
LIB-MJ305-B11_04.26	k127_88716	1104	3127	+	(partial) 23S
LIB-MJ305-B11_04.30	k127_26553	273	389	+	5S
LIB-MJ305-B11_04.30	k127_215998	14957	15073	-	5S
LIB-MJ305-B11_04.39	k127_125437	1235	2723	-	16S
LIB-MJ305-B11_04.39	k127_125437	3040	3155	-	5S
LIB-MJ305-B11_04.5	k127_123585	46859	48379	+	16S
LIB-MJ305-B11_04.5	k127_123585	48629	51583	+	23S
LIB-MJ305-B11_04.5	k127_123585	51641	51755	+	5S
LIB-MJ305-B11_04.8	k127_203782	3288	3394	-	(5' truncated) 5S
LIB-MJ305-B12_04.14	k127_134560	1506	1622	-	5S
LIB-MJ305-B12_04.16	k127_69049	12461	12576	-	5S
LIB-MJ305-B12_04.17	k127_179568	2865	2979	-	(5' truncated) 5S
LIB-MJ305-B12_04.21	k127_83196	1	510	+	(partial) 16S
LIB-MJ305-B12_04.21	k127_83196	802	1979	+	(partial) 23S
LIB-MJ305-B12_04.23	k127_153130	852	968	+	5S
LIB-MJ305-B12_04.23	k127_87304	3072	3188	+	5S
LIB-MJ305-B12_04.24	k127_25987	1	1712	-	(partial) 23S
LIB-MJ305-B12_04.24	k127_81196	1	672	+	(partial) 16S
LIB-MJ305-B12_04.31	k127_1190	3435	3549	-	(5' truncated) 5S
LIB-MJ305-B12_04.31	k127_80861	19227	19342	-	5S
LIB-MJ305-B12_04.38	k127_115951	1	1485	-	(partial) 23S
LIB-MJ305-B12_04.40	k127_50142	568	676	+	5S
LIB-MJ305-B12_04.40	k127_147899	1	473	-	(partial) 16S
LIB-MJ305-B12_04.44	k127_50516	1	115	+	5S
LIB-MJ305-B12_04.44	k127_85959	5796	5910	-	5S
LIB-MJ305-B12_04.49	k127_46166	1926	2039	-	5S
LIB-MJ305-B12_04.49	k127_53616	1324	2866	-	16S
LIB-MJ305-B1_04.10	k127_109404	183	293	+	5S
LIB-MJ305-B1_04.16	k127_205739	12720	12830	-	5S
LIB-MJ305-B1_04.16	k127_205739	12948	13902	-	(partial) 23S
LIB-MJ305-B1_04.21	k127_236836	1813	2347	+	(partial) 16S
LIB-MJ305-B1_04.22	k127_175035	1	1273	-	(partial) 23S
LIB-MJ305-B1_04.33	k127_256797	12268	12384	-	5S
LIB-MJ305-B1_04.33	k127_256797	12511	15517	-	23S
LIB-MJ305-B1_04.33	k127_256797	16027	17565	-	16S
LIB-MJ305-B1_04.43	k127_267051	514	629	+	5S
LIB-MJ305-B1_04.43	k127_204474	1	536	-	(partial) 16S
LIB-MJ305-B1_04.43	k127_157398	3871	3980	-	5S
LIB-MJ305-B1_04.6	k127_64021	352	461	+	5S
LIB-MJ305-B2_04.2	k127_2928	5436	5552	-	5S
LIB-MJ305-B2_04.2	k127_2928	5679	8685	-	23S
LIB-MJ305-B2_04.2	k127_2928	9195	9800	-	(partial) 16S
LIB-MJ305-B2_04.2	k127_156297	1	1079	-	(partial) 16S
LIB-MJ305-B2_04.3	k127_155195	130	3044	+	23S
LIB-MJ305-B2_04.3	k127_155195	3139	3254	+	5S
LIB-MJ305-B2_04.3	k127_130009	1	1528	+	(5' truncated) 16S
LIB-MJ305-B2_04.3	k127_30346	1	114	+	(5' truncated) 5S
LIB-MJ305-B3_04.24	k127_241227	259	367	+	5S
LIB-MJ305-B3_04.28	k127_313990	4930	5046	-	5S
LIB-MJ305-B3_04.28	k127_313990	5144	6146	-	(partial) 23S
LIB-MJ305-B3_04.35	k127_212924	4494	4604	-	5S
LIB-MJ305-B3_04.7	k127_140198	1	1024	-	(partial) 23S
LIB-MJ305-B3_04.7	k127_84837	606	719	+	5S
LIB-MJ305-B4_04.18	k127_317132	5665	5781	-	5S
LIB-MJ305-B4_04.18	k127_317132	5908	6809	-	(partial) 23S
LIB-MJ305-B4_04.2	k127_168134	3280	3391	-	5S
LIB-MJ305-B4_04.32	k127_313552	2266	2376	-	(5' truncated) 5S
LIB-MJ305-B5_04.2	k127_136268	3540	3656	-	5S
LIB-MJ305-B6_04.10	k127_307922	21158	22696	+	16S
LIB-MJ305-B6_04.10	k127_95240	16021	16137	-	5S
LIB-MJ305-B6_04.10	k127_95240	16264	19038	-	(5' truncated) 23S
LIB-MJ305-B6_04.20	k127_208347	1	1559	+	16S
LIB-MJ305-B6_04.20	k127_208347	2015	4044	+	(partial) 23S
LIB-MJ305-B6_04.25	k127_255524	962	2426	-	16S
LIB-MJ305-B6_04.29	k127_273470	1723	2724	+	(partial) 16S
LIB-MJ305-B6_04.29	k127_20087	324	435	+	5S
LIB-MJ305-B6_04.3	k127_11522	5828	6708	+	(partial) 16S
LIB-MJ305-B6_04.3	k127_225756	1	769	+	(partial) 16S
LIB-MJ305-B6_04.3	k127_225756	1009	4072	+	23S
LIB-MJ305-B6_04.3	k127_225756	4133	4249	+	5S
LIB-MJ305-B6_04.32	k127_11489	1635	2540	+	(partial) 16S
LIB-MJ305-B6_04.32	k127_160957	1	720	+	(partial) 16S
LIB-MJ305-B6_04.36	k127_137569	5882	6493	+	(partial) 16S
LIB-MJ305-B6_04.36	k127_229805	11816	11927	-	5S
LIB-MJ305-B6_04.45	k127_222695	1	1839	-	(partial) 23S
LIB-MJ305-B6_04.45	k127_274970	3771	4762	+	(partial) 16S
LIB-MJ305-B6_04.48	k127_389014	1689	1799	-	5S
LIB-MJ305-B6_04.48	k127_389014	1917	2871	-	(partial) 23S
LIB-MJ305-B6_04.48	k127_161791	1146	1257	-	5S
LIB-MJ305-B6_04.7	k127_196822	8570	8683	-	5S
LIB-MJ305-B7_04.20	k127_128604	1	2454	-	(3' truncated) 23S
LIB-MJ305-B7_04.24	k127_218997	6987	7103	-	5S
LIB-MJ305-B7_04.33	k127_189368	1	2802	-	(3' truncated) 23S
LIB-MJ305-B7_04.33	k127_249693	1972	2078	+	5S
LIB-MJ305-B7_04.6	k127_122218	169	1534	+	(partial) 23S
LIB-MJ305-B7_04.6	k127_48261	7	122	+	5S
LIB-MJ305-B7_04.6	k127_48320	7	122	+	5S
LIB-MJ305-B8_04.2	k127_209622	29795	29908	-	5S
LIB-MJ305-B8_04.2	k127_176206	34529	34642	-	5S
LIB-MJ305-B8_04.24	k127_51323	6303	6832	+	(partial) 16S
LIB-MJ305-B8_04.24	k127_147759	568	677	+	5S
LIB-MJ305-B8_04.25	k127_58039	1	108	+	5S
LIB-MJ305-B8_04.25	k127_198933	24456	24563	-	5S
LIB-MJ305-B8_04.26	k127_131030	458	572	+	5S
LIB-MJ305-B8_04.29	k127_192221	15054	15171	-	5S
LIB-MJ305-B8_04.33	k127_160530	743	3658	+	23S
