bin	contig	start	end	strand	rrna
3300025249_7	3300025249.a:Ga0208570_1000325	1	1018	+	(partial) 23S
3300025249_7	3300025249.a:Ga0208570_1000325	1078	1195	+	5S
3300025250_11	3300025250.a:Ga0209026_1000237	72529	72642	-	5S
3300025250_11	3300025250.a:Ga0209026_1000119	588	2132	-	16S
3300025250_12	3300025250.a:Ga0209026_1000171	98873	98984	-	(5' truncated) 5S
3300025250_12	3300025250.a:Ga0209026_1001153	1	112	+	(5' truncated) 5S
3300025250_14	3300025250.a:Ga0209026_1005239	2286	2400	-	5S
3300025250_14	3300025250.a:Ga0209026_1005239	2547	3540	-	(partial) 23S
3300025250_15	3300025250.a:Ga0209026_1000180	557	669	+	5S
3300025250_15	3300025250.a:Ga0209026_1000048	256497	257264	+	(partial) 16S
3300025250_6	3300025250.a:Ga0209026_1000100	1	1015	+	(partial) 23S
3300025250_6	3300025250.a:Ga0209026_1000100	1241	1355	+	5S
3300025251_4	3300025251.a:Ga0208182_1006940	1	99	+	(5' truncated) 5S
3300025251_4	3300025251.a:Ga0208182_1006247	1	94	+	(partial) 5S
3300025251_5	3300025251.a:Ga0208182_1000699	538	652	+	5S
3300025251_5	3300025251.a:Ga0208182_1000019	170752	170866	-	5S
3300025251_5	3300025251.a:Ga0208182_1000076	4	118	+	5S
3300025252_3	3300025252.a:Ga0208328_1000007	195452	195566	-	5S
3300025252_6	3300025252.a:Ga0208328_1001953	6667	6762	-	(5' truncated) 5S
3300025253_7	3300025253.a:Ga0209677_100043	1	1666	-	(partial) 23S
3300025253_7	3300025253.a:Ga0209677_100043	2180	3717	-	16S
3300025254_11	3300025254.a:Ga0209148_1000102	216542	216654	-	5S
3300025254_11	3300025254.a:Ga0209148_1000106	208481	208593	-	5S
3300025254_13	3300025254.a:Ga0209148_1001757	8719	8831	-	5S
3300025254_16	3300025254.a:Ga0209148_1000011	1195879	1195993	-	5S
3300025254_16	3300025254.a:Ga0209148_1000008	1	2226	-	(partial) 23S
3300025254_16	3300025254.a:Ga0209148_1000008	2931	4417	-	16S
3300025254_19	3300025254.a:Ga0209148_1002977	520	636	+	5S
3300025254_7	3300025254.a:Ga0209148_1000069	179950	180064	-	5S
3300025254_7	3300025254.a:Ga0209148_1000069	180260	183061	-	23S
3300025254_7	3300025254.a:Ga0209148_1000069	183871	185355	-	16S
3300025254_7	3300025254.a:Ga0209148_1000069	187350	187464	-	5S
3300025254_7	3300025254.a:Ga0209148_1000069	187660	190461	-	23S
3300025254_7	3300025254.a:Ga0209148_1000069	191271	192755	-	16S
3300025254_8	3300025254.a:Ga0209148_1000752	19497	19612	-	5S
3300025254_8	3300025254.a:Ga0209148_1000752	19702	22446	-	23S
3300025254_8	3300025254.a:Ga0209148_1000752	23113	24608	-	16S
3300025257_5	3300025257.a:Ga0207899_1000011	1	918	-	(partial) 16S
3300025258_11	3300025258.a:Ga0209129_1000152	186	298	+	5S
3300025258_11	3300025258.a:Ga0209129_1000017	5	117	+	5S
3300025258_11	3300025258.a:Ga0209129_1000742	20573	20685	-	5S
3300025258_11	3300025258.a:Ga0209129_1000626	5	117	+	5S
3300025258_11	3300025258.a:Ga0209129_1000722	20775	20887	-	5S
3300025258_11	3300025258.a:Ga0209129_1000722	20934	21046	-	5S
3300025258_6	3300025258.a:Ga0209129_1000121	131784	131895	-	5S
3300025258_6	3300025258.a:Ga0209129_1000121	132033	134910	-	23S
3300025258_9	3300025258.a:Ga0209129_1000068	10	126	+	5S
3300025258_9	3300025258.a:Ga0209129_1000142	1	95	+	(partial) 5S
3300025258_9	3300025258.a:Ga0209129_1000109	152943	153059	-	5S
3300025258_9	3300025258.a:Ga0209129_1000064	10	126	+	5S
3300025260_1	3300025260.a:Ga0207895_1000061	75472	76970	+	16S
3300025260_1	3300025260.a:Ga0207895_1000061	78221	80964	+	23S
3300025260_1	3300025260.a:Ga0207895_1000061	81203	81318	+	5S
3300025261_15	3300025261.a:Ga0209233_1000006	991922	993407	+	16S
3300025261_15	3300025261.a:Ga0209233_1000006	993972	996857	+	23S
3300025261_15	3300025261.a:Ga0209233_1000006	996985	997099	+	5S
3300025261_7	3300025261.a:Ga0209233_1000019	1	110	+	(5' truncated) 5S
3300025261_7	3300025261.a:Ga0209233_1000019	218	333	+	5S
3300025261_7	3300025261.a:Ga0209233_1000133	1	110	+	(5' truncated) 5S
3300025261_7	3300025261.a:Ga0209233_1000372	1	110	+	(5' truncated) 5S
3300025261_7	3300025261.a:Ga0209233_1000196	125741	125850	-	(5' truncated) 5S
3300025261_7	3300025261.a:Ga0209233_1000106	1	110	+	(5' truncated) 5S
3300025261_7	3300025261.a:Ga0209233_1000008	1356603	1356712	-	(5' truncated) 5S
3300025263_5	3300025263.a:Ga0209565_1000918	262	374	+	5S
3300025263_7	3300025263.a:Ga0209565_1000487	1541	1655	-	5S
3300025263_7	3300025263.a:Ga0209565_1000487	1757	4545	-	23S
3300025263_7	3300025263.a:Ga0209565_1000487	5188	6671	-	16S
3300025263_8	3300025263.a:Ga0209565_1000016	366	478	+	5S
3300025263_8	3300025263.a:Ga0209565_1000101	1	527	-	(partial) 16S
3300025264_2	3300025264.a:Ga0208029_1001263	1	993	-	(partial) 16S
3300025264_2	3300025264.a:Ga0208029_1000237	1	84	+	(partial) 5S
3300025266_13	3300025266.a:Ga0208032_1000023	86886	87001	-	5S
3300025266_13	3300025266.a:Ga0208032_1000023	87174	90052	-	23S
3300025266_13	3300025266.a:Ga0208032_1000023	90749	92249	-	16S
3300025266_2	3300025266.a:Ga0208032_1000172	10	121	+	5S
3300025266_2	3300025266.a:Ga0208032_1000088	11	122	+	5S
3300025266_7	3300025266.a:Ga0208032_1000750	15690	15805	-	5S
3300025266_7	3300025266.a:Ga0208032_1000062	99605	101143	+	16S
3300025266_7	3300025266.a:Ga0208032_1000062	101463	104354	+	23S
3300025266_7	3300025266.a:Ga0208032_1000062	104645	104760	+	5S
3300025267_10	3300025267.a:Ga0208179_1000100	1	986	+	(partial) 23S
3300025267_10	3300025267.a:Ga0208179_1000100	1132	1246	+	5S
3300025267_11	3300025267.a:Ga0208179_1000377	30320	30434	-	5S
3300025267_11	3300025267.a:Ga0208179_1000144	34449	35993	+	16S
3300025267_11	3300025267.a:Ga0208179_1000144	36608	39485	+	23S
3300025267_11	3300025267.a:Ga0208179_1000144	39606	39720	+	5S
3300025267_12	3300025267.a:Ga0208179_1004116	481	595	+	5S
3300025267_3	3300025267.a:Ga0208179_1000011	453834	453945	-	5S
3300025267_3	3300025267.a:Ga0208179_1000005	785425	785536	-	5S
3300025267_5	3300025267.a:Ga0208179_1000075	620	2156	-	16S
3300025269_14	3300025269.a:Ga0208568_1000055	54199	54314	-	5S
3300025269_14	3300025269.a:Ga0208568_1000055	54367	55370	-	(partial) 23S
3300025269_5	3300025269.a:Ga0208568_1004481	1	97	+	(5' truncated) 5S
3300025269_5	3300025269.a:Ga0208568_1001386	1	97	+	(5' truncated) 5S
3300025270_14	3300025270.a:Ga0208813_1001335	510	625	+	5S
3300025270_14	3300025270.a:Ga0208813_1003645	5828	5930	-	(5' truncated) 5S
3300025270_14	3300025270.a:Ga0208813_1000096	5	120	+	5S
3300025272_15	3300025272.a:Ga0209455_1000744	17679	18656	+	(partial) 16S
3300025272_17	3300025272.a:Ga0209455_1003422	1	77	+	(partial) 5S
3300025272_2	3300025272.a:Ga0209455_1000551	11	123	+	5S
3300025272_2	3300025272.a:Ga0209455_1000509	270	382	+	5S
3300025272_4	3300025272.a:Ga0209455_1000341	524	2047	+	16S
3300025272_4	3300025272.a:Ga0209455_1000341	2439	5308	+	23S
3300025272_4	3300025272.a:Ga0209455_1000341	5430	5542	+	5S
3300025272_5	3300025272.a:Ga0209455_1000063	332900	333012	-	5S
3300025272_5	3300025272.a:Ga0209455_1000786	17578	17690	-	5S
3300025272_5	3300025272.a:Ga0209455_1000750	1	112	+	(5' truncated) 5S
3300025272_5	3300025272.a:Ga0209455_1000033	504487	504599	-	5S
3300025272_5	3300025272.a:Ga0209455_1000537	26237	26348	-	(5' truncated) 5S
3300025276_2	3300025276.a:Ga0208814_1000365	30033	30148	-	5S
3300025277_12	3300025277.a:Ga0208180_1000012	329397	329512	-	5S
3300025277_12	3300025277.a:Ga0208180_1000028	232581	232696	-	5S
3300025280_2	3300025280.a:Ga0208449_1000068	59072	59183	-	5S
3300025280_2	3300025280.a:Ga0208449_1000068	59298	62116	-	23S
3300025280_2	3300025280.a:Ga0208449_1000068	62791	64316	-	16S
3300025280_2	3300025280.a:Ga0208449_1000016	1	86	+	(partial) 5S
3300025280_4	3300025280.a:Ga0208449_1000601	22922	23037	-	5S
3300025281_4	3300025281.a:Ga0207881_1000814	10205	10860	+	(partial) 16S
3300025281_4	3300025281.a:Ga0207881_1000626	1921	4669	+	23S
3300025281_4	3300025281.a:Ga0207881_1000626	4827	4933	+	5S
3300025281_5	3300025281.a:Ga0207881_1000505	617	732	+	5S
3300025282_4	3300025282.a:Ga0208030_1000730	14392	15846	+	16S
3300025282_4	3300025282.a:Ga0208030_1000730	16569	19339	+	23S
3300025282_4	3300025282.a:Ga0208030_1000730	19430	19544	+	5S
3300025284_5	3300025284.a:Ga0209130_1003232	505	619	+	5S
3300025284_6	3300025284.a:Ga0209130_1003018	218	329	+	5S
3300025284_7	3300025284.a:Ga0209130_1001168	17760	17874	-	5S
3300025284_7	3300025284.a:Ga0209130_1001168	17973	18906	-	(partial) 23S
3300025286_11	3300025286.a:Ga0208315_1000026	10	125	+	5S
3300025286_5	3300025286.a:Ga0208315_1000090	115203	115313	-	(5' truncated) 5S
3300025286_5	3300025286.a:Ga0208315_1000270	43539	44464	+	(partial) 16S
3300025286_6	3300025286.a:Ga0208315_1004201	5781	5896	-	5S
3300025286_6	3300025286.a:Ga0208315_1001493	11264	11379	-	5S
3300025286_6	3300025286.a:Ga0208315_1000057	173137	173252	-	5S
3300025286_6	3300025286.a:Ga0208315_1000484	8	123	+	5S
3300025286_6	3300025286.a:Ga0208315_1000152	240	355	+	5S
3300025286_6	3300025286.a:Ga0208315_1000152	498	613	+	5S
3300025286_9	3300025286.a:Ga0208315_1009708	540	655	+	5S
3300025287_6	3300025287.a:Ga0207903_1000777	7994	8109	-	5S
3300025287_6	3300025287.a:Ga0207903_1000049	76782	78317	+	16S
3300025287_6	3300025287.a:Ga0207903_1000049	78817	80739	+	(partial) 23S
3300025287_8	3300025287.a:Ga0207903_1001577	1	966	-	(partial) 16S
3300025292_13	3300025292.a:Ga0209676_1000428	1	103	+	(5' truncated) 5S
3300025292_13	3300025292.a:Ga0209676_1001424	22401	22516	-	5S
3300025292_13	3300025292.a:Ga0209676_1000166	156494	156596	-	(5' truncated) 5S
3300025292_16	3300025292.a:Ga0209676_1000089	2778	2892	-	5S
3300025292_16	3300025292.a:Ga0209676_1000089	3022	5771	-	23S
3300025292_16	3300025292.a:Ga0209676_1000089	6302	7788	-	16S
3300025292_22	3300025292.a:Ga0209676_1000322	91344	92241	+	(partial) 16S
3300025292_22	3300025292.a:Ga0209676_1000895	33715	33829	-	5S
3300025292_22	3300025292.a:Ga0209676_1000895	33896	36681	-	23S
3300025292_22	3300025292.a:Ga0209676_1000895	37290	37836	-	(partial) 16S
3300025292_7	3300025292.a:Ga0209676_1001383	108	219	+	5S
3300025292_7	3300025292.a:Ga0209676_1004327	7674	7785	-	5S
3300025293_6	3300025293.a:Ga0208934_1000487	1	649	-	(partial) 16S
3300025293_7	3300025293.a:Ga0208934_1000005	409	520	+	5S
3300025293_7	3300025293.a:Ga0208934_1002797	408	519	+	5S
3300025294_19	3300025294.a:Ga0209025_1000466	512	628	+	5S
3300025294_19	3300025294.a:Ga0209025_1003050	59	175	+	5S
3300025294_19	3300025294.a:Ga0209025_1005924	9454	9570	-	5S
3300025294_22	3300025294.a:Ga0209025_1000048	1	103	+	(5' truncated) 5S
3300025294_22	3300025294.a:Ga0209025_1000048	201	315	+	5S
3300025294_22	3300025294.a:Ga0209025_1000076	273832	273934	-	(5' truncated) 5S
3300025295_11	3300025295.a:Ga0209564_1000299	99623	99735	-	5S
3300025295_11	3300025295.a:Ga0209564_1000026	519036	519148	-	5S
3300025295_11	3300025295.a:Ga0209564_1001562	22370	22482	-	5S
3300025295_11	3300025295.a:Ga0209564_1001998	17510	17622	-	5S
3300025295_11	3300025295.a:Ga0209564_1002529	13772	13884	-	5S
3300025295_11	3300025295.a:Ga0209564_1000028	510868	510980	-	5S
3300025295_12	3300025295.a:Ga0209564_1000774	44312	44424	-	5S
3300025295_12	3300025295.a:Ga0209564_1003607	226	338	+	5S
3300025295_12	3300025295.a:Ga0209564_1003607	384	496	+	5S
3300025295_18	3300025295.a:Ga0209564_1000057	338270	338382	-	5S
3300025295_18	3300025295.a:Ga0209564_1000057	338551	340400	-	(partial) 23S
3300025295_8	3300025295.a:Ga0209564_1000816	1	105	+	(5' truncated) 5S
3300025296_14	3300025296.a:Ga0208316_1000088	5	120	+	5S
3300025296_14	3300025296.a:Ga0208316_1000081	126839	126954	-	5S
3300025296_14	3300025296.a:Ga0208316_1000026	1	105	+	(5' truncated) 5S
3300025296_14	3300025296.a:Ga0208316_1000025	1	105	+	(5' truncated) 5S
3300025296_15	3300025296.a:Ga0208316_1000049	137766	139289	+	16S
3300025296_15	3300025296.a:Ga0208316_1000049	139769	142594	+	23S
3300025296_15	3300025296.a:Ga0208316_1000049	142756	142863	+	5S
3300025296_6	3300025296.a:Ga0208316_1000129	93435	93549	-	5S
3300025296_6	3300025296.a:Ga0208316_1002646	8568	8682	-	5S
3300025296_6	3300025296.a:Ga0208316_1000315	43803	45342	+	16S
3300025296_6	3300025296.a:Ga0208316_1004143	5816	5930	-	5S
3300025297_10	3300025297.a:Ga0209758_1000691	1	105	+	(5' truncated) 5S
3300025297_12	3300025297.a:Ga0209758_1006643	6397	7920	+	16S
3300025297_12	3300025297.a:Ga0209758_1003519	14024	14128	-	(5' truncated) 5S
3300025297_12	3300025297.a:Ga0209758_1008572	6488	6582	-	(partial) 5S
3300025297_20	3300025297.a:Ga0209758_1000032	453173	453287	-	5S
3300025297_20	3300025297.a:Ga0209758_1000032	453411	456301	-	23S
3300025297_20	3300025297.a:Ga0209758_1000032	456850	458337	-	16S
3300025297_21	3300025297.a:Ga0209758_1000023	611990	612104	-	5S
3300025298_10	3300025298.a:Ga0209050_1000407	80020	80135	-	5S
3300025298_10	3300025298.a:Ga0209050_1000407	80243	80342	-	(5' truncated) 5S
3300025298_10	3300025298.a:Ga0209050_1000287	106408	106507	-	(5' truncated) 5S
3300025298_10	3300025298.a:Ga0209050_1000027	483162	483261	-	(5' truncated) 5S
3300025298_10	3300025298.a:Ga0209050_1000079	277704	277803	-	(5' truncated) 5S
3300025298_14	3300025298.a:Ga0209050_1000054	345106	345186	-	(partial) 5S
3300025298_14	3300025298.a:Ga0209050_1000103	4	115	+	5S
3300025298_14	3300025298.a:Ga0209050_1002288	1	104	+	(5' truncated) 5S
3300025298_14	3300025298.a:Ga0209050_1000203	1	81	+	(partial) 5S
3300025298_19	3300025298.a:Ga0209050_1000637	53140	53254	-	5S
3300025298_19	3300025298.a:Ga0209050_1000637	53369	54380	-	(partial) 23S
3300025298_21	3300025298.a:Ga0209050_1001955	18947	19061	-	5S
3300025298_22	3300025298.a:Ga0209050_1005960	209	323	+	5S
3300025298_22	3300025298.a:Ga0209050_1000396	1	114	+	(5' truncated) 5S
3300025298_23	3300025298.a:Ga0209050_1000429	76314	76428	-	5S
3300025298_6	3300025298.a:Ga0209050_1002945	61	2942	+	23S
3300025298_6	3300025298.a:Ga0209050_1002945	3008	3119	+	5S
3300025298_8	3300025298.a:Ga0209050_1000025	191	306	+	5S
3300025299_18	3300025299.a:Ga0209256_1005180	747	2230	-	16S
3300025300_2	3300025300.a:Ga0208181_1000069	1	85	+	(partial) 5S
3300025300_2	3300025300.a:Ga0208181_1000076	98882	98966	-	(partial) 5S
3300025302_17	3300025302.a:Ga0207426_1001110	24609	24722	-	5S
3300025302_17	3300025302.a:Ga0207426_1002985	9365	9477	-	5S
3300025302_6	3300025302.a:Ga0207426_1000152	6	119	+	5S
3300025302_6	3300025302.a:Ga0207426_1000395	74133	74246	-	5S
3300025302_6	3300025302.a:Ga0207426_1000252	117258	117371	-	5S
3300025302_6	3300025302.a:Ga0207426_1000037	6	119	+	5S
3300025303_11	3300025303.a:Ga0209051_1000195	331	445	+	5S
3300025303_12	3300025303.a:Ga0209051_1000133	1	770	-	(partial) 16S
3300025303_16	3300025303.a:Ga0209051_1001678	12507	13990	+	16S
3300025303_16	3300025303.a:Ga0209051_1001678	14664	17453	+	23S
3300025303_16	3300025303.a:Ga0209051_1001678	17574	17688	+	5S
3300025304_12	3300025304.a:Ga0209257_1007283	1	108	+	(5' truncated) 5S
3300025304_12	3300025304.a:Ga0209257_1000374	1	101	+	(5' truncated) 5S
3300025304_12	3300025304.a:Ga0209257_1001218	206	318	+	5S
3300025304_12	3300025304.a:Ga0209257_1001218	365	477	+	5S
3300025304_12	3300025304.a:Ga0209257_1002225	19856	19956	-	(5' truncated) 5S
3300025304_12	3300025304.a:Ga0209257_1000010	1	113	+	5S
3300025304_13	3300025304.a:Ga0209257_1000469	73516	73612	-	(5' truncated) 5S
3300025304_13	3300025304.a:Ga0209257_1001701	9	124	+	5S
3300025304_13	3300025304.a:Ga0209257_1000181	157475	157590	-	5S
3300025304_17	3300025304.a:Ga0209257_1003479	11	122	+	5S
3300025304_17	3300025304.a:Ga0209257_1000005	11	122	+	5S
3300025304_17	3300025304.a:Ga0209257_1000007	1	975	-	(partial) 16S
3300025304_17	3300025304.a:Ga0209257_1000007	1563441	1564415	+	(partial) 16S
3300025305_8	3300025305.a:Ga0208684_1000192	55758	55873	-	5S
3300025305_9	3300025305.a:Ga0208684_1000003	11	126	+	5S
3300025305_9	3300025305.a:Ga0208684_1000007	324314	324429	-	5S
3300025321_3	3300025321.a:Ga0207656_10000106	25668	25783	-	5S
3300025321_3	3300025321.a:Ga0207656_10000106	25893	26008	-	5S
3300025321_3	3300025321.a:Ga0207656_10000106	26164	29055	-	23S
3300025321_3	3300025321.a:Ga0207656_10000106	29569	31105	-	16S
3300025321_4	3300025321.a:Ga0207656_10001197	771	884	+	5S
3300025337_1	3300025337.a:Ga0208252_100169	9463	10278	+	(partial) 16S
3300025341_10	3300025341.a:Ga0209451_10001	639167	639285	+	5S
3300025341_10	3300025341.a:Ga0209451_10001	936462	937958	+	16S
3300025341_10	3300025341.a:Ga0209451_10001	938135	941181	+	23S
3300025344_1	3300025344.a:Ga0208772_100015	148825	148940	-	5S
3300025344_1	3300025344.a:Ga0208772_100030	87109	87224	-	5S
3300025344_1	3300025344.a:Ga0208772_100045	66270	66385	-	5S
3300025345_1	3300025345.a:Ga0209669_101732	1	747	-	(partial) 16S
3300025345_1	3300025345.a:Ga0209669_102055	5205	5325	+	5S
3300025345_1	3300025345.a:Ga0209669_100793	9634	13976	-	23S
3300025345_1	3300025345.a:Ga0209669_100793	15333	16164	-	(partial) 16S
3300025345_12	3300025345.a:Ga0209669_100007	81127	82602	+	16S
3300025345_12	3300025345.a:Ga0209669_100007	82798	86521	+	23S
3300025345_12	3300025345.a:Ga0209669_100003	175089	175208	+	5S
3300025345_2	3300025345.a:Ga0209669_101961	6969	7085	-	5S
3300025345_25	3300025345.a:Ga0209669_100205	30065	33079	+	23S
3300025345_25	3300025345.a:Ga0209669_100957	7074	8621	-	16S
3300025345_7	3300025345.a:Ga0209669_100027	25477	29604	-	23S
3300025345_7	3300025345.a:Ga0209669_100027	29748	31189	-	16S
3300025345_7	3300025345.a:Ga0209669_100919	8591	8709	-	5S
3300025347_10	3300025347.a:Ga0208979_100380	33738	33853	-	5S
3300025347_10	3300025347.a:Ga0208979_100467	23948	24063	-	5S
3300025347_10	3300025347.a:Ga0208979_100599	16452	16567	-	5S
3300025347_10	3300025347.a:Ga0208979_100452	5	120	+	5S
3300025347_10	3300025347.a:Ga0208979_100780	10275	10390	-	5S
3300025347_12	3300025347.a:Ga0208979_100008	347811	347925	-	5S
3300025347_12	3300025347.a:Ga0208979_100008	348066	350854	-	23S
3300025347_12	3300025347.a:Ga0208979_100008	351533	353017	-	16S
3300025347_14	3300025347.a:Ga0208979_100084	321	435	-	5S
3300025347_14	3300025347.a:Ga0208979_100084	521	3309	-	23S
3300025347_14	3300025347.a:Ga0208979_100084	3956	5422	-	16S
3300025347_15	3300025347.a:Ga0208979_100017	44	159	+	5S
3300025347_15	3300025347.a:Ga0208979_100006	963056	963171	-	5S
3300025347_15	3300025347.a:Ga0208979_100060	44	159	+	5S
3300025347_6	3300025347.a:Ga0208979_100177	80825	82292	+	16S
3300025347_6	3300025347.a:Ga0208979_100177	82939	85765	+	23S
3300025347_6	3300025347.a:Ga0208979_100177	85910	86024	+	5S
3300025347_8	3300025347.a:Ga0208979_100035	205323	205437	-	5S
3300025347_8	3300025347.a:Ga0208979_100035	205557	208446	-	23S
3300025347_8	3300025347.a:Ga0208979_100035	208884	210432	-	16S
3300025349_1	3300025349.a:Ga0209670_100324	24672	29886	-	23S
3300025349_1	3300025349.a:Ga0209670_102428	351	1920	+	16S
3300025349_1	3300025349.a:Ga0209670_102428	2082	2199	+	5S
3300025349_12	3300025349.a:Ga0209670_100053	46700	49857	+	23S
3300025349_12	3300025349.a:Ga0209670_100397	6593	6709	-	5S
3300025349_12	3300025349.a:Ga0209670_100397	9080	10520	+	16S
3300025349_26	3300025349.a:Ga0209670_100096	54209	54330	-	5S
3300025349_8	3300025349.a:Ga0209670_100374	23337	23453	+	5S
3300025349_8	3300025349.a:Ga0209670_100347	20307	23213	-	23S
3300025349_8	3300025349.a:Ga0209670_100347	23457	25000	-	16S
3300025350_11	3300025350.a:Ga0209778_100259	21509	23538	+	16S
3300025350_11	3300025350.a:Ga0209778_100259	23768	27229	+	23S
3300025350_11	3300025350.a:Ga0209778_100048	10312	10431	-	5S
3300025350_13	3300025350.a:Ga0209778_100338	5235	6781	+	16S
3300025350_13	3300025350.a:Ga0209778_100455	18091	21717	+	23S
3300025350_13	3300025350.a:Ga0209778_100455	22383	22499	+	5S
3300025350_14	3300025350.a:Ga0209778_100084	1	3841	-	(3' truncated) 23S
3300025350_14	3300025350.a:Ga0209778_100376	15783	17372	-	16S
3300025350_14	3300025350.a:Ga0209778_100083	611	729	+	5S
3300025350_16	3300025350.a:Ga0209778_100164	25666	27081	-	16S
3300025350_16	3300025350.a:Ga0209778_100908	11562	14771	-	23S
3300025350_18	3300025350.a:Ga0209778_100035	6699	8215	+	16S
3300025350_18	3300025350.a:Ga0209778_100035	128084	128200	-	5S
3300025350_18	3300025350.a:Ga0209778_100035	128345	131357	-	23S
3300025350_19	3300025350.a:Ga0209778_100611	14337	15846	+	16S
3300025350_19	3300025350.a:Ga0209778_100611	15921	18828	+	23S
3300025350_19	3300025350.a:Ga0209778_102772	3064	3181	-	5S
3300025350_21	3300025350.a:Ga0209778_100123	54058	54179	-	5S
3300025350_21	3300025350.a:Ga0209778_100002	411857	413358	+	16S
3300025350_21	3300025350.a:Ga0209778_100002	413496	416625	+	23S
3300025350_3	3300025350.a:Ga0209778_100948	14458	14574	-	5S
3300025350_3	3300025350.a:Ga0209778_100948	15516	17088	-	(partial) 23S
3300025350_3	3300025350.a:Ga0209778_100188	1	1325	-	(partial) 23S
3300025350_3	3300025350.a:Ga0209778_100188	1719	3251	-	16S
3300025350_30	3300025350.a:Ga0209778_100121	49734	51273	-	16S
3300025350_30	3300025350.a:Ga0209778_101388	3743	3856	+	5S
3300025350_30	3300025350.a:Ga0209778_100082	83581	86574	-	23S
3300025350_4	3300025350.a:Ga0209778_101490	1	1445	-	(partial) 23S
3300025350_4	3300025350.a:Ga0209778_101490	1785	3313	-	16S
3300025350_4	3300025350.a:Ga0209778_100043	127930	128046	-	5S
3300025350_4	3300025350.a:Ga0209778_100043	128139	129718	-	(partial) 23S
3300025351_2	3300025351.a:Ga0208135_100015	176716	176837	-	5S
3300025351_2	3300025351.a:Ga0208135_100015	176907	177026	-	5S
3300025351_2	3300025351.a:Ga0208135_100341	30857	30976	-	5S
3300025354_4	3300025354.a:Ga0208477_100347	1	1869	-	(partial) 23S
3300025354_4	3300025354.a:Ga0208477_100347	2558	4011	-	16S
3300025361_10	3300025361.a:Ga0208412_1002520	5881	5989	-	5S
3300025361_7	3300025361.a:Ga0208412_1000052	529	650	+	5S
3300025361_7	3300025361.a:Ga0208412_1000221	35848	35969	-	5S
3300025364_6	3300025364.a:Ga0208354_1000640	474	588	+	5S
3300025364_6	3300025364.a:Ga0208354_1000673	1	2645	-	(3' truncated) 23S
3300025364_6	3300025364.a:Ga0208354_1000673	3274	4856	-	16S
3300025365_2	3300025365.a:Ga0208621_1000057	1	100	+	(5' truncated) 5S
3300025365_2	3300025365.a:Ga0208621_1000007	9309	9424	-	5S
3300025365_2	3300025365.a:Ga0208621_1000007	9543	12393	-	23S
3300025365_2	3300025365.a:Ga0208621_1000007	12871	14395	-	16S
3300025373_18	3300025373.a:Ga0209143_1000231	20077	20193	-	5S
3300025374_9	3300025374.a:Ga0209740_1000068	6323	7823	-	16S
3300025374_9	3300025374.a:Ga0209740_1000140	9823	12522	+	(3' truncated) 23S
3300025374_9	3300025374.a:Ga0209740_1000025	9303	9417	-	5S
3300025377_1	3300025377.a:Ga0208075_1000499	14802	16288	+	16S
3300025377_1	3300025377.a:Ga0208075_1000499	17164	19029	+	(partial) 23S
3300025377_16	3300025377.a:Ga0208075_1000823	10971	11085	-	5S
3300025377_16	3300025377.a:Ga0208075_1000012	8929	11742	-	23S
3300025377_16	3300025377.a:Ga0208075_1000012	12076	13527	-	16S
3300025377_3	3300025377.a:Ga0208075_1000290	30153	30259	-	(5' truncated) 5S
3300025377_3	3300025377.a:Ga0208075_1000180	39768	39874	-	(5' truncated) 5S
3300025377_8	3300025377.a:Ga0208075_1003623	2824	2939	-	5S
3300025377_9	3300025377.a:Ga0208075_1001197	7453	7563	-	5S
3300025380_2	3300025380.a:Ga0208901_1002550	3382	3498	-	5S
3300025380_2	3300025380.a:Ga0208901_1000364	6	122	+	5S
3300025384_1	3300025384.a:Ga0208218_1002229	299	415	+	5S
3300025384_7	3300025384.a:Ga0208218_1003843	1097	2586	-	16S
3300025384_7	3300025384.a:Ga0208218_1001288	3799	3905	-	5S
3300025384_7	3300025384.a:Ga0208218_1001288	4063	6822	-	23S
3300025388_7	3300025388.a:Ga0208503_1000053	16982	18457	+	16S
3300025388_7	3300025388.a:Ga0208503_1000053	19307	23220	+	23S
3300025388_7	3300025388.a:Ga0208503_1000053	23366	23482	+	5S
3300025393_11	3300025393.a:Ga0208041_1000051	1	533	+	(partial) 16S
3300025393_11	3300025393.a:Ga0208041_1000051	800	3726	+	23S
3300025393_11	3300025393.a:Ga0208041_1000051	3995	4116	+	5S
3300025393_14	3300025393.a:Ga0208041_1000011	317450	318931	+	16S
3300025393_14	3300025393.a:Ga0208041_1000011	319257	322176	+	23S
3300025393_14	3300025393.a:Ga0208041_1000011	322323	322444	+	5S
3300025393_17	3300025393.a:Ga0208041_1000450	40706	40789	-	(partial) 5S
3300025393_21	3300025393.a:Ga0208041_1000236	63543	63645	-	(5' truncated) 5S
3300025393_21	3300025393.a:Ga0208041_1000308	45288	46826	+	16S
3300025393_21	3300025393.a:Ga0208041_1000308	47253	50228	+	23S
3300025393_21	3300025393.a:Ga0208041_1000308	50313	50429	+	5S
3300025393_24	3300025393.a:Ga0208041_1000680	25544	25652	-	5S
3300025393_24	3300025393.a:Ga0208041_1000680	25699	28563	-	23S
3300025393_24	3300025393.a:Ga0208041_1000191	421	1948	-	16S
3300025393_34	3300025393.a:Ga0208041_1000042	90369	91977	-	16S
