Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex3,group_size,Core,prevalence,fidelity
Pseudonocardia,8,8,0.935628742514971,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,25
Conexibacter,8,8,0.92315369261477,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,43
Ca_Solibacter,8,8,0.898203592814371,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,44
MFD_g_144,8,8,0.798403193612774,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,36
Haliangium,8,8,0.773453093812375,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,44
Acidothermus,7,7,0.711077844311378,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,30
Sphingomonas,7,7,0.698602794411178,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,19
Gemmatimonas,8,7,0.686127744510978,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,28
MFD_g_8204,8,7,0.573852295409183,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,33
Aquisphaera,7,7,0.561377245508983,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,24
Bryobacter,8,8,0.561377245508982,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,44
Solirubrobacter,8,7,0.561377245508982,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,22
MFD_g_340,8,7,0.523952095808384,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,19
Bradyrhizobium,8,7,0.523952095808383,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,41
MFD_g_8,8,8,0.511477045908184,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,40
MFD_g_782,8,8,0.486526946107784,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,28
Clostridium_sensu_stricto_1,8,8,0.474051896207585,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,20
Nakamurella,7,7,0.461576846307385,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,22
Clostridium_sensu_stricto_13,8,6,0.424151696606786,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,21
MFD_g_2431,8,7,0.411676646706587,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,19
MFD_g_812,8,8,0.411676646706587,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,25
MFD_g_264,5,5,0.386726546906188,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.625,22
Blastococcus,8,6,0.361776447105788,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,14
Tumebacillus,8,5,0.349301397205589,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,11
MFD_g_13520,6,5,0.349301397205589,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,15
Lysinibacillus,8,5,0.33682634730539,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,13
MFD_g_5535,8,7,0.32435129740519,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,31
MFD_g_4907,8,8,0.32435129740519,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,16
MFD_g_658,7,7,0.31187624750499,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,6
Jatrophihabitans,7,6,0.299401197604791,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,24
MFD_g_9823,6,6,0.286926147704591,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,16
Pseudolabrys,8,5,0.286926147704591,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,24
MFD_g_8659,8,5,0.286926147704591,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,6
MFD_g_1634,6,5,0.274451097804391,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,13
Rhodomicrobium,6,5,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,9
Oryzihumus,7,5,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,11
Pir4_lineage,8,6,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,36
MFD_g_198,5,5,0.249500998003992,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.625,12
Ammoniphilus,7,6,0.237025948103793,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,7
MFD_g_827,6,6,0.237025948103792,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,14
MFD_g_259,8,7,0.237025948103792,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,11
Turicibacter,7,5,0.237025948103792,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,5
Anaeromyxobacter,7,4,0.224550898203593,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,7
MFD_g_485,8,5,0.224550898203593,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,11
MFD_g_1320,7,5,0.212075848303393,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,6
Hyphomicrobium,6,6,0.199600798403194,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,22
Marmoricola,6,5,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,16
Psychrobacillus,5,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.625,6
Luedemannella,8,5,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,2
Reyranella,8,5,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,29
Fonticella,6,6,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,1
Chthoniobacter,7,5,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,29
MFD_g_46841,6,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,1
Subgroup_10,6,6,0.174650698602795,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,28
Ca_Alysiosphaera,7,5,0.174650698602794,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,25
Singulisphaera,8,4,0.174650698602794,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,1,6
Microvirga,6,4,0.162175648702595,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,16
Pajaroellobacter,6,5,0.149700598802395,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,42
Micromonospora,7,4,0.149700598802395,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.875,3
MFD_g_8582,6,4,0.149700598802395,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,11
Pedomicrobium,6,4,0.149700598802395,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.75,21
Nonomuraea,5,5,0.137225548902196,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.625,1
MFD_g_6,5,4,0.137225548902196,Core,"Soil, Agriculture, Fields, Poales, grass, Grass in rotation, No clover",8,4,0.625,27
Bacillus,49,46,1.79233369994705,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,1,45
Mycobacterium,49,49,1.14668621939794,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,1,50
Gaiella,43,42,1.11613507678521,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,29
Defluviicoccus,40,38,0.940975192472199,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,5
Clostridium_sensu_stricto_1,43,36,0.847285021793149,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,20
Pseudomonas,33,29,0.80655016497617,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.673469387755102,7
Pir4_lineage,47,44,0.782109250885984,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.959183673469388,36
Nocardioides,46,42,0.757668336795796,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.938775510204082,37
Clostridium_sensu_stricto_13,45,38,0.702676280092876,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,21
Haliangium,48,47,0.698602794411178,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.979591836734694,44
MFD_g_5535,47,43,0.653794451912502,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.959183673469388,31
MFD_g_8204,45,44,0.635463766344862,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,33
Desulfobacca,45,36,0.625280052140617,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,11
MFD_g_4212,46,41,0.617133080777222,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.938775510204082,8
Ca_Solibacter,48,41,0.578434966801092,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.979591836734694,44
Ca_Xiphinematobacter,43,39,0.566214509755998,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,19
966-1,42,33,0.562141024074301,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.857142857142857,2
mle1-7,45,41,0.539736852824962,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,6
Ca_Udaeobacter,43,35,0.529553138620718,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,32
Conexibacter,45,42,0.496965253167135,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,43
MFD_g_875,40,36,0.460303882031855,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,21
MFD_g_1860,42,38,0.452156910668459,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.857142857142857,5
MFD_g_782,46,43,0.452156910668459,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.938775510204082,28
MFD_g_247,34,25,0.433826225100819,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.693877551020408,3
MFD_g_8,46,37,0.41345879669233,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.938775510204082,40
MFD_g_2945,44,43,0.411422053851481,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.897959183673469,8
MFD_g_4614,35,27,0.407348568169783,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.714285714285714,4
Hyphomicrobium,48,40,0.401238339647236,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.979591836734694,22
MFD_g_2480,45,41,0.399201596806387,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,10
MFD_g_6,45,41,0.397164853965538,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,27
Ca_Alysiosphaera,40,30,0.393091368283841,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,25
Bryobacter,45,36,0.376797425557049,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,44
MFD_g_650,40,34,0.352356511466863,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,23
Pseudonocardia,33,28,0.352356511466863,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.673469387755102,25
Paenibacillus,45,37,0.331989083058373,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.918367346938776,43
Rhodoplanes,36,27,0.327915597376675,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.73469387755102,2
Pseudolabrys,39,27,0.321805368854128,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.795918367346939,24
Bauldia,43,35,0.321805368854128,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,10
Rhodomicrobium,38,28,0.31976862601328,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.775510204081633,9
Pirellula,43,33,0.297364454763942,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,21
MFD_g_191,38,32,0.291254226241395,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.775510204081633,6
Pedomicrobium,36,30,0.289217483400546,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.73469387755102,21
MFD_g_812,44,34,0.28107051203715,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.897959183673469,25
Bradyrhizobium,42,29,0.279033769196301,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.857142857142857,41
MFD_g_1742,39,35,0.272923540673755,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.795918367346939,6
MFD_g_485,41,29,0.266813312151208,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.836734693877551,11
MFD_g_264,33,27,0.258666340787812,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.673469387755102,22
MFD_g_13520,43,33,0.258666340787812,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,15
Reyranella,38,30,0.254592855106114,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.775510204081633,29
MFD_g_678,43,35,0.254592855106114,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.877551020408163,11
Pelosinus,38,29,0.240335655220172,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.775510204081633,5
Ellin6067,42,31,0.238298912379323,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.857142857142857,14
MND1,37,30,0.234225426697625,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.755102040816326,5
MFD_g_2252,38,30,0.234225426697625,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.775510204081633,2
CL500-29_marine_group,39,30,0.234225426697625,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.795918367346939,16
MFD_g_11470,39,26,0.230151941015927,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.795918367346939,14
MFD_g_6265,40,33,0.230151941015927,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,11
Nitrospira,36,27,0.22607845533423,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.73469387755102,19
Methanobacterium,35,27,0.211821255448287,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.714285714285714,7
MFD_g_15500,41,28,0.211821255448287,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.836734693877551,4
Subgroup_10,33,27,0.207747769766589,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.673469387755102,28
Pajaroellobacter,40,28,0.20571102692574,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.816326530612245,42
MFD_g_2884,36,25,0.203674284084891,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.73469387755102,2
Iamia,36,31,0.203674284084891,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.73469387755102,17
MFD_g_667,34,27,0.179233369994705,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.693877551020408,3
Gemmata,39,26,0.171086398631309,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Alkaline fens",49,25,0.795918367346939,17
Bacillus,22,20,2.02638201857155,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,45
Gaiella,23,23,1.37117070207411,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,29
Mycobacterium,22,21,1.08044780005207,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,50
Pir4_lineage,23,23,0.837455523735139,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,36
MFD_g_4614,21,16,0.828777228152391,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,4
MFD_g_8204,22,22,0.824438080361017,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,33
Nocardioides,23,22,0.733315976742169,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,37
Nitrospira,21,19,0.733315976742168,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,19
MFD_g_5535,23,23,0.733315976742168,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,31
MFD_g_875,23,22,0.711620237785299,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,21
Haliangium,23,22,0.698602794411178,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,44
Ca_Udaeobacter,20,17,0.668228759871562,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,32
Clostridium_sensu_stricto_1,20,17,0.65521131649744,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,20
Ca_Xiphinematobacter,21,19,0.637854725331945,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,19
MFD_g_6,23,22,0.616158986375076,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,27
MFD_g_247,15,14,0.611819838583703,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.652173913043478,3
MFD_g_4212,23,22,0.598802395209581,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,8
MFD_g_782,21,21,0.590124099626834,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,28
MFD_g_8,23,22,0.58578495183546,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,40
Clostridium_sensu_stricto_13,23,20,0.581445804044086,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,21
mle1-7,23,21,0.559750065087217,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,6
Hyphomicrobium,23,20,0.559750065087217,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,22
MFD_g_264,21,17,0.490323700425237,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,22
Ca_Solibacter,18,13,0.481645404842489,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.782608695652174,44
966-1,17,14,0.472967109259742,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,2
Conexibacter,20,17,0.429575631346004,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,43
Desulfobacca,18,17,0.429575631346004,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.782608695652174,11
Pirellula,22,17,0.412219040180509,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,21
MFD_g_812,21,19,0.412219040180509,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,25
MFD_g_1860,19,18,0.407879892389135,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,5
MFD_g_2480,19,16,0.399201596806387,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,10
MFD_g_1953,19,16,0.386184153432266,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,2
MFD_g_650,20,18,0.386184153432266,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,23
MND1,21,16,0.360149266684023,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,5
MFD_g_2945,22,18,0.351470971101276,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,8
Flavobacterium,19,13,0.347131823309902,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,13
Ca_Alysiosphaera,22,17,0.342792675518528,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,25
Pseudolabrys,16,13,0.329775232144407,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.695652173913044,24
MFD_g_1742,20,16,0.32109693656166,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,6
CL500-29_marine_group,20,17,0.316757788770286,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,16
MFD_g_191,22,17,0.303740345396164,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.956521739130435,6
MFD_g_485,21,16,0.299401197604791,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,11
MFD_g_4431,19,15,0.29940119760479,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,4
MFD_g_4485,20,16,0.290722902022043,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,6
MFD_g_11470,17,16,0.286383754230669,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,14
MFD_g_2744,17,13,0.286383754230669,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,8
MFD_g_678,23,15,0.282044606439295,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,11
Rhodomicrobium,13,12,0.277705458647922,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.565217391304348,9
Pelosinus,20,13,0.277705458647922,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,5
Reyranella,18,14,0.277705458647922,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.782608695652174,29
Subgroup_10,23,17,0.277705458647922,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,1,28
Defluviicoccus,19,15,0.273366310856548,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.826086956521739,5
MFD_g_804,17,14,0.273366310856548,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,3
MFD_g_6265,20,17,0.269027163065174,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,11
MFD_g_13520,21,17,0.2646880152738,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,15
Bryobacter,21,15,0.260348867482427,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,44
Bauldia,21,16,0.251670571899679,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,10
MFD_g_144,18,14,0.247331424108305,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.782608695652174,36
MFD_g_1794,21,15,0.238653128525558,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,13
Ellin6067,21,15,0.22997483294281,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,14
Pedomicrobium,17,14,0.22997483294281,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,21
Paenibacillus,20,14,0.225635685151436,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,43
MFD_g_2884,18,16,0.221296537360063,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.782608695652174,2
Pajaroellobacter,20,14,0.199600798403194,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.869565217391304,42
MFD_g_2252,15,12,0.199600798403194,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.652173913043478,2
MFD_g_15500,21,15,0.190922502820446,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.91304347826087,4
MFD_g_1360,17,13,0.186583355029072,Core,"Soil, Natural, Bogs, mires and fens, Calcareous fens, Petrifying springs",23,12,0.739130434782609,1
