file	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_perc	record_desc
LIB-MJ177-H2_03_v_LIB-MJ408-E11_04.14	LIB-MJ177-H2_03_v_LIB-MJ408-E11_04.14.k127_133339	1	0	8379	True	T1PKS				LIB-MJ177-H2_03_v_LIB-MJ408-E11_04.14.k127_133339
LIB-MJ390-B7_03.87	LIB-MJ390-B7_03.87.k127_441779	1	0	7174	True	arylpolyene	flexirubin	BGC0000839	16	LIB-MJ390-B7_03.87.k127_441779
LIB-MJ390-B7_03.87	LIB-MJ390-B7_03.87.k127_457287	1	0	10557	True	T3PKS				LIB-MJ390-B7_03.87.k127_457287
LIB-MJ390-B7_03.87	LIB-MJ390-B7_03.87.k127_34523	1	0	12674	True	arylpolyene / resorcinol	flexirubin	BGC0000838	13	LIB-MJ390-B7_03.87.k127_34523
LIB-MJ390-B7_03.87	LIB-MJ390-B7_03.87.k127_105166	1	0	11459	True	arylpolyene	flexirubin	BGC0000839	44	LIB-MJ390-B7_03.87.k127_105166
LIB-MJ390-B7_03.87	LIB-MJ390-B7_03.87.k127_364927	1	0	5891	True	terpene	carotenoid	BGC0000650	42	LIB-MJ390-B7_03.87.k127_364927
LIB-MJ390-D1_03.35	LIB-MJ390-D1_03.35.k127_532919	1	0	10800	True	RRE-containing				LIB-MJ390-D1_03.35.k127_532919
LIB-MJ390-D1_03.35	LIB-MJ390-D1_03.35.k127_362131	1	0	9388	True	betalactone				LIB-MJ390-D1_03.35.k127_362131
LIB-MJ413-E9_01.20	LIB-MJ413-E9_01.20.k127_73626	1	0	5072	True	ranthipeptide				LIB-MJ413-E9_01.20.k127_73626
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_31951	1	0	5975	True	NRPS-like				LIB-MJ108-G9_02.1.k127_31951
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_143889	1	0	2583	True	T1PKS				LIB-MJ108-G9_02.1.k127_143889
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_63997	1	0	1915	True	NRPS-like	icosalide A/icosalide B	BGC0001833	100	LIB-MJ108-G9_02.1.k127_63997
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_49164	1	0	2291	True	T1PKS				LIB-MJ108-G9_02.1.k127_49164
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_82678	1	0	3228	True	NRPS				LIB-MJ108-G9_02.1.k127_82678
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_145527	1	0	1621	True	T1PKS	1-heptadecene	BGC0001164	100	LIB-MJ108-G9_02.1.k127_145527
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_17698	1	0	1602	True	NRPS				LIB-MJ108-G9_02.1.k127_17698
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_145820	1	0	6874	True	T1PKS				LIB-MJ108-G9_02.1.k127_145820
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_113896	1	0	5804	True	T1PKS				LIB-MJ108-G9_02.1.k127_113896
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_2121	1	0	13234	True	redox-cofactor				LIB-MJ108-G9_02.1.k127_2121
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_101273	1	0	8235	True	T3PKS	alkylresorcinol	BGC0000282	66	LIB-MJ108-G9_02.1.k127_101273
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_51851	1	0	1888	True	NRPS-like				LIB-MJ108-G9_02.1.k127_51851
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_52144	1	0	2700	True	T1PKS				LIB-MJ108-G9_02.1.k127_52144
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_66725	1	0	4167	True	NRPS	mycobactin	BGC0001021	20	LIB-MJ108-G9_02.1.k127_66725
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_35398	1	0	5659	True	RiPP-like				LIB-MJ108-G9_02.1.k127_35398
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_131150	1	0	6970	True	T1PKS	soraphen A	BGC0000147	15	LIB-MJ108-G9_02.1.k127_131150
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_115509	1	0	1621	True	NRPS				LIB-MJ108-G9_02.1.k127_115509
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_53953	1	0	2316	True	NRPS				LIB-MJ108-G9_02.1.k127_53953
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_88102	1	0	2546	True	NRPS				LIB-MJ108-G9_02.1.k127_88102
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_37245	1	0	2403	True	NRPS				LIB-MJ108-G9_02.1.k127_37245
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_68413	1	0	1729	True	NRPS				LIB-MJ108-G9_02.1.k127_68413
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_104478	1	0	7762	True	terpene	isorenieratene	BGC0000664	71	LIB-MJ108-G9_02.1.k127_104478
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_91521	1	0	9591	True	NRPS-like				LIB-MJ108-G9_02.1.k127_91521
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_133846	1	0	4009	True	T1PKS	camporidine A/camporidine B	BGC0002308	10	LIB-MJ108-G9_02.1.k127_133846
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_59188	1	0	6339	True	T3PKS	methylated alkyl-resorcinol/methylated acyl-phloroglucinol	BGC0001665	50	LIB-MJ108-G9_02.1.k127_59188
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_40526	1	0	8594	True	T1PKS				LIB-MJ108-G9_02.1.k127_40526
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_10014	1	0	3390	True	T1PKS				LIB-MJ108-G9_02.1.k127_10014
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_43862	1	0	2073	True	NRPS				LIB-MJ108-G9_02.1.k127_43862
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_136873	1	0	2927	True	T1PKS	desertomycin B/desertomycin A/desertomycin G	BGC0002523	14	LIB-MJ108-G9_02.1.k127_136873
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_25575	1	0	9959	True	T1PKS / T3PKS	methylated alkyl-resorcinol/methylated acyl-phloroglucinol	BGC0001665	66	LIB-MJ108-G9_02.1.k127_25575
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_121010	1	0	6649	True	T1PKS				LIB-MJ108-G9_02.1.k127_121010
LIB-MJ108-G9_02.1	LIB-MJ108-G9_02.1.k127_76320	1	0	2851	True	NRPS				LIB-MJ108-G9_02.1.k127_76320
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_181836	1	0	7813	True	RRE-containing / lassopeptide				LIB-MJ192-A3_04.9.k127_181836
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_102864	1	0	2132	True	NRPS				LIB-MJ192-A3_04.9.k127_102864
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_124591	1	0	4524	True	hglE-KS				LIB-MJ192-A3_04.9.k127_124591
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_47421	1	0	8595	True	NRPS-like				LIB-MJ192-A3_04.9.k127_47421
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_152861	1	0	4881	True	RRE-containing				LIB-MJ192-A3_04.9.k127_152861
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_152919	1	0	14342	True	terpene				LIB-MJ192-A3_04.9.k127_152919
LIB-MJ192-A3_04.9	LIB-MJ192-A3_04.9.k127_33794	1	0	2568	True	terpene				LIB-MJ192-A3_04.9.k127_33794
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_295671	1	0	7434	True	T3PKS				LIB-MJ283-G8_04.10.k127_295671
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_296783	1	0	4872	True	terpene				LIB-MJ283-G8_04.10.k127_296783
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_189913	1	0	14079	True	arylpolyene / resorcinol	flexirubin	BGC0000838	36	LIB-MJ283-G8_04.10.k127_189913
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_153952	1	0	5058	True	terpene				LIB-MJ283-G8_04.10.k127_153952
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_357835	1	0	10519	True	T3PKS				LIB-MJ283-G8_04.10.k127_357835
LIB-MJ283-G8_04.10	LIB-MJ283-G8_04.10.k127_108146	1	0	8547	True	arylpolyene	flexirubin	BGC0000838	19	LIB-MJ283-G8_04.10.k127_108146
LIB-MJ334-B4_01.21	LIB-MJ334-B4_01.21.k127_5833	1	0	1809	True	NRPS-like	ε-Poly-L-lysine	BGC0002174	100	LIB-MJ334-B4_01.21.k127_5833
LIB-MJ334-B4_01.21	LIB-MJ334-B4_01.21.k127_182868	1	0	1764	True	T3PKS	alkylresorcinol	BGC0000282	100	LIB-MJ334-B4_01.21.k127_182868
LIB-MJ334-B4_01.21	LIB-MJ334-B4_01.21.k127_56104	1	0	1969	True	hglE-KS				LIB-MJ334-B4_01.21.k127_56104
LIB-MJ387-A7_01.11	LIB-MJ387-A7_01.11.k127_15776	1	0	2175	True	terpene				LIB-MJ387-A7_01.11.k127_15776
LIB-MJ387-A7_01.11	LIB-MJ387-A7_01.11.k127_35012	1	0	5465	True	NAPAA				LIB-MJ387-A7_01.11.k127_35012
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_85509	1	0	6557	True	terpene				LIB-MJ044-H2_03.4.k127_85509
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_121627	1	0	5621	True	RRE-containing				LIB-MJ044-H2_03.4.k127_121627
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_123649	1	0	2554	True	T3PKS				LIB-MJ044-H2_03.4.k127_123649
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_130658	1	0	7862	True	terpene	hopene	BGC0000663	15	LIB-MJ044-H2_03.4.k127_130658
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_217886	1	0	8078	True	RRE-containing				LIB-MJ044-H2_03.4.k127_217886
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_194032	1	0	12704	True	lassopeptide / RRE-containing				LIB-MJ044-H2_03.4.k127_194032
LIB-MJ044-H2_03.4	LIB-MJ044-H2_03.4.k127_84365	1	0	14096	True	terpene				LIB-MJ044-H2_03.4.k127_84365
LIB-MJ048-A2_04.25	LIB-MJ048-A2_04.25.k127_157089	1	0	7097	True	terpene	hopene	BGC0000663	23	LIB-MJ048-A2_04.25.k127_157089
LIB-MJ048-A2_04.25	LIB-MJ048-A2_04.25.k127_307846	1	0	14949	True	lanthipeptide-class-iv				LIB-MJ048-A2_04.25.k127_307846
LIB-MJ048-A2_04.25	LIB-MJ048-A2_04.25.k127_173926	1	0	5249	True	RiPP-like				LIB-MJ048-A2_04.25.k127_173926
LIB-MJ048-A2_04.25	LIB-MJ048-A2_04.25.k127_65722	1	4925	13437	True	RiPP-like				LIB-MJ048-A2_04.25.k127_65722
LIB-MJ147-A3_02.1	LIB-MJ147-A3_02.1.k127_131506	1	0	4063	True	terpene				LIB-MJ147-A3_02.1.k127_131506
LIB-MJ147-A3_02.1	LIB-MJ147-A3_02.1.k127_132904	1	0	3318	True	terpene				LIB-MJ147-A3_02.1.k127_132904
LIB-MJ147-A3_02.1	LIB-MJ147-A3_02.1.k127_43814	1	0	3445	True	T1PKS				LIB-MJ147-A3_02.1.k127_43814
LIB-MJ230-D8_03.1	LIB-MJ230-D8_03.1.k127_148512	1	0	5958	True	terpene				LIB-MJ230-D8_03.1.k127_148512
LIB-MJ230-D8_03.1	LIB-MJ230-D8_03.1.k127_138072	1	0	2487	True	NRPS-like				LIB-MJ230-D8_03.1.k127_138072
LIB-MJ230-D8_03.1	LIB-MJ230-D8_03.1.k127_67822	1	0	5071	True	nucleoside	echoside A/echoside B/echoside C/echoside D/echoside E	BGC0000340	23	LIB-MJ230-D8_03.1.k127_67822
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_65547	1	0	2099	True	terpene				LIB-MJ105-E3_01.9.k127_65547
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_99005	1	7419	28253	True	terpene	pseudopyronine A/pseudopyronine B	BGC0001285	12	LIB-MJ105-E3_01.9.k127_99005
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_33325	1	72227	113265	False	T3PKS	epothilone	BGC0000990	8	LIB-MJ105-E3_01.9.k127_33325
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_199611	1	0	17862	True	HR-T2PKS				LIB-MJ105-E3_01.9.k127_199611
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_43436	1	0	10527	True	RiPP-like				LIB-MJ105-E3_01.9.k127_43436
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_268967	1	1540	22527	True	terpene				LIB-MJ105-E3_01.9.k127_268967
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_48745	1	0	2755	True	ranthipeptide				LIB-MJ105-E3_01.9.k127_48745
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_273475	1	126	10984	True	RiPP-like				LIB-MJ105-E3_01.9.k127_273475
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_18256	1	0	12229	True	terpene				LIB-MJ105-E3_01.9.k127_18256
LIB-MJ105-E3_01.9	LIB-MJ105-E3_01.9.k127_88454	1	16319	59023	True	T1PKS				LIB-MJ105-E3_01.9.k127_88454
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_237382	1	0	10065	True	NRPS-like				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_237382
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_152780	1	0	3777	True	T3PKS				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_152780
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_199383	1	0	6822	True	RiPP-like				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_199383
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_111168	1	0	8466	True	RiPP-like	nematophin	BGC0001692	13	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_111168
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_395925	1	0	5694	True	RiPP-like				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_395925
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_162755	1	0	5638	True	terpene				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_162755
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_349162	1	0	23946	True	T3PKS				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_349162
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40	LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_352351	1	1245	8672	True	RiPP-like				LIB-MJ105-C8_01_v_LIB-MJ367-C8_04.40.k127_352351
LIB-MJ413-A8_01.26	LIB-MJ413-A8_01.26.k127_25408	1	0	6793	True	ranthipeptide				LIB-MJ413-A8_01.26.k127_25408
LIB-MJ413-A8_01.26	LIB-MJ413-A8_01.26.k127_88260	1	0	1767	True	RiPP-like				LIB-MJ413-A8_01.26.k127_88260
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_116664	1	0	6314	True	RiPP-like				LIB-MJ055-G8_04.11.k127_116664
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_164153	1	0	2027	True	RiPP-like				LIB-MJ055-G8_04.11.k127_164153
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_7856	1	0	1859	True	RiPP-like				LIB-MJ055-G8_04.11.k127_7856
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_201519	1	0	4147	True	terpene				LIB-MJ055-G8_04.11.k127_201519
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_133296	1	0	1815	True	RiPP-like				LIB-MJ055-G8_04.11.k127_133296
LIB-MJ055-G8_04.11	LIB-MJ055-G8_04.11.k127_134986	1	0	1992	True	RiPP-like				LIB-MJ055-G8_04.11.k127_134986
LIB-MJ305-E6_04.16	LIB-MJ305-E6_04.16.k127_47534	1	336	10814	True	RRE-containing				LIB-MJ305-E6_04.16.k127_47534
LIB-MJ305-E6_04.16	LIB-MJ305-E6_04.16.k127_3387	1	10855	29935	True	lassopeptide / RRE-containing				LIB-MJ305-E6_04.16.k127_3387
LIB-MJ305-E6_04.16	LIB-MJ305-E6_04.16.k127_48822	1	0	21909	True	hglE-KS				LIB-MJ305-E6_04.16.k127_48822
LIB-MJ305-E6_04.16	LIB-MJ305-E6_04.16.k127_69087	1	0	8753	True	NRPS-like	1-heptadecene	BGC0001164	100	LIB-MJ305-E6_04.16.k127_69087
LIB-MJ305-E6_04.16	LIB-MJ305-E6_04.16.k127_165328	1	0	11020	True	RRE-containing				LIB-MJ305-E6_04.16.k127_165328
LIB-MJ307-B5_01.5	LIB-MJ307-B5_01.5.k127_58697	1	0	2858	True	RRE-containing				LIB-MJ307-B5_01.5.k127_58697
LIB-MJ307-B5_01.5	LIB-MJ307-B5_01.5.k127_30128	1	0	1757	True	RiPP-like				LIB-MJ307-B5_01.5.k127_30128
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_461209	1	0	2215	True	other				LIB-MJ055-B9_04.22.k127_461209
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_179497	1	0	8858	True	T1PKS				LIB-MJ055-B9_04.22.k127_179497
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_186884	1	0	9363	True	T1PKS	bombyxamycin A/bombyxamycin B	BGC0002376	11	LIB-MJ055-B9_04.22.k127_186884
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_94655	1	0	1642	True	RiPP-like				LIB-MJ055-B9_04.22.k127_94655
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_149584	1	0	3565	True	T1PKS				LIB-MJ055-B9_04.22.k127_149584
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_37882	1	0	1559	True	RiPP-like				LIB-MJ055-B9_04.22.k127_37882
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_105188	1	0	1511	True	T1PKS				LIB-MJ055-B9_04.22.k127_105188
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_338387	1	0	1843	True	RRE-containing				LIB-MJ055-B9_04.22.k127_338387
LIB-MJ055-B9_04.22	LIB-MJ055-B9_04.22.k127_276033	1	0	3255	True	T1PKS				LIB-MJ055-B9_04.22.k127_276033
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_80663	1	0	4655	True	RiPP-like				LIB-MJ194-C6_04.22.k127_80663
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_81580	1	0	4058	True	RiPP-like				LIB-MJ194-C6_04.22.k127_81580
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_135970	1	0	1623	True	hglE-KS				LIB-MJ194-C6_04.22.k127_135970
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_4545	1	0	2036	True	terpene				LIB-MJ194-C6_04.22.k127_4545
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_31203	1	0	10710	True	T1PKS	hexacosalactone A	BGC0002497	6	LIB-MJ194-C6_04.22.k127_31203
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_35310	1	0	1627	True	indole				LIB-MJ194-C6_04.22.k127_35310
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_121683	1	0	17109	True	resorcinol				LIB-MJ194-C6_04.22.k127_121683
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_230026	1	0	8613	True	RRE-containing				LIB-MJ194-C6_04.22.k127_230026
LIB-MJ194-C6_04.22	LIB-MJ194-C6_04.22.k127_206273	1	0	6123	True	other				LIB-MJ194-C6_04.22.k127_206273
LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12	LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_167839	1	17295	45067	True	RRE-containing / lanthipeptide-class-ii				LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_167839
LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12	LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_244916	1	15602	31361	True	terpene				LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_244916
LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12	LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_245944	1	0	22936	True	T3PKS / terpene	ET-743	BGC0000350	8	LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_245944
LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12	LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_26561	1	5162	21855	True	LAP				LIB-MJ347-B1_04_v_LIB-MJ402-G6_04.12.k127_26561
LIB-MJ195-E9_01.4	LIB-MJ195-E9_01.4.k127_121704	1	0	2856	True	redox-cofactor				LIB-MJ195-E9_01.4.k127_121704
LIB-MJ195-E9_01.4	LIB-MJ195-E9_01.4.k127_28269	1	0	2599	True	terpene				LIB-MJ195-E9_01.4.k127_28269
LIB-MJ195-E9_01.4	LIB-MJ195-E9_01.4.k127_82423	1	0	1759	True	T3PKS				LIB-MJ195-E9_01.4.k127_82423
LIB-MJ195-E9_01.4	LIB-MJ195-E9_01.4.k127_82599	1	0	7551	True	RiPP-like				LIB-MJ195-E9_01.4.k127_82599
LIB-MJ195-E9_01.4	LIB-MJ195-E9_01.4.k127_73902	1	0	3931	True	RiPP-like				LIB-MJ195-E9_01.4.k127_73902
LIB-MJ044-D6_03.6	LIB-MJ044-D6_03.6.k127_185286	1	0	4733	True	RiPP-like				LIB-MJ044-D6_03.6.k127_185286
LIB-MJ044-D6_03.6	LIB-MJ044-D6_03.6.k127_217066	1	0	8681	True	arylpolyene				LIB-MJ044-D6_03.6.k127_217066
LIB-MJ044-D6_03.6	LIB-MJ044-D6_03.6.k127_121914	1	0	4304	True	terpene				LIB-MJ044-D6_03.6.k127_121914
LIB-MJ044-D6_03.6	LIB-MJ044-D6_03.6.k127_223324	1	0	7243	True	terpene				LIB-MJ044-D6_03.6.k127_223324
LIB-MJ228-H5_01.5	LIB-MJ228-H5_01.5.k127_130119	1	0	2067	True	T1PKS				LIB-MJ228-H5_01.5.k127_130119
LIB-MJ228-H5_01.5	LIB-MJ228-H5_01.5.k127_89863	1	0	2794	True	hydrogen-cyanide				LIB-MJ228-H5_01.5.k127_89863
LIB-MJ200-H4_04.24	LIB-MJ200-H4_04.24.k127_1242	1	0	4408	True	terpene				LIB-MJ200-H4_04.24.k127_1242
LIB-MJ200-H4_04.24	LIB-MJ200-H4_04.24.k127_73841	1	0	3548	True	terpene				LIB-MJ200-H4_04.24.k127_73841
LIB-MJ200-H4_04.24	LIB-MJ200-H4_04.24.k127_105690	1	0	4119	True	arylpolyene	amipurimycin	BGC0001957	6	LIB-MJ200-H4_04.24.k127_105690
LIB-MJ090-B10_04.8	LIB-MJ090-B10_04.8.k127_85861	1	0	1795	True	T3PKS	alkylresorcinol	BGC0000282	66	LIB-MJ090-B10_04.8.k127_85861
LIB-MJ090-B10_04.8	LIB-MJ090-B10_04.8.k127_137987	1	0	2409	True	RiPP-like				LIB-MJ090-B10_04.8.k127_137987
LIB-MJ343-B5_01.11	LIB-MJ343-B5_01.11.k127_66056	1	0	1739	True	RiPP-like				LIB-MJ343-B5_01.11.k127_66056
LIB-MJ259-B6_04.62	LIB-MJ259-B6_04.62.k127_116232	1	8111	19673	True	hydrogen-cyanide				LIB-MJ259-B6_04.62.k127_116232
LIB-MJ259-B6_04.62	LIB-MJ259-B6_04.62.k127_320292	1	0	8410	True	hydrogen-cyanide				LIB-MJ259-B6_04.62.k127_320292
LIB-MJ334-D8_01.31	LIB-MJ334-D8_01.31.k127_127419	1	0	5633	True	terpene	N-tetradecanoyl tyrosine	BGC0001687	6	LIB-MJ334-D8_01.31.k127_127419
LIB-MJ334-D8_01.31	LIB-MJ334-D8_01.31.k127_149819	1	0	3847	True	terpene				LIB-MJ334-D8_01.31.k127_149819
LIB-MJ334-D8_01.31	LIB-MJ334-D8_01.31.k127_161648	1	0	3875	True	terpene				LIB-MJ334-D8_01.31.k127_161648
LIB-MJ173-E10_01.1	LIB-MJ173-E10_01.1.k127_73245	1	0	8392	True	terpene				LIB-MJ173-E10_01.1.k127_73245
LIB-MJ173-E10_01.1	LIB-MJ173-E10_01.1.k127_195316	1	0	1693	True	T3PKS				LIB-MJ173-E10_01.1.k127_195316
LIB-MJ389-D6_03.9	LIB-MJ389-D6_03.9.k127_34606	1	0	6817	True	terpene				LIB-MJ389-D6_03.9.k127_34606
LIB-MJ389-D6_03.9	LIB-MJ389-D6_03.9.k127_71968	1	13798	24140	True	RiPP-like				LIB-MJ389-D6_03.9.k127_71968
LIB-MJ389-D6_03.9	LIB-MJ389-D6_03.9.k127_47419	1	0	5934	True	redox-cofactor				LIB-MJ389-D6_03.9.k127_47419
LIB-MJ389-D6_03.9	LIB-MJ389-D6_03.9.k127_40621	1	276	13290	True	terpene				LIB-MJ389-D6_03.9.k127_40621
LIB-MJ389-D6_03.9	LIB-MJ389-D6_03.9.k127_41641	1	0	14623	True	terpene				LIB-MJ389-D6_03.9.k127_41641
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_150605	1	16545	27379	True	RiPP-like				LIB-MJ227-F11_02.23.k127_150605
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_64532	1	2241	15036	True	RRE-containing				LIB-MJ227-F11_02.23.k127_64532
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_34315	1	0	10838	True	terpene	carotenoid	BGC0000647	100	LIB-MJ227-F11_02.23.k127_34315
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_275650	1	0	12213	True	RRE-containing				LIB-MJ227-F11_02.23.k127_275650
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_130272	1	0	2837	True	arylpolyene				LIB-MJ227-F11_02.23.k127_130272
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_282875	1	29772	50312	False	RRE-containing				LIB-MJ227-F11_02.23.k127_282875
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_287132	1	0	26387	True	NRPS-like				LIB-MJ227-F11_02.23.k127_287132
LIB-MJ227-F11_02.23	LIB-MJ227-F11_02.23.k127_50520	1	0	7170	True	terpene				LIB-MJ227-F11_02.23.k127_50520
